OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_Historical_Fire_Perimeters_ROI,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_1,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
31,32,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,302003.426299999991897,3084.809699999999793,302003.000000000000000,3085.000000000000000,5121030.000000000000000,532,378,0.000000000000000,1936,Lightning,1936-378,5849.300000000000182,linens, ,20070517130602,19360803,digitised,JA70003000,0.000000000000000,1763054.000000000000000,58493121.573399998247623,47777.914900000003399,3084.061250163558725,301922.640411528642289,30.192264041152864
32,33,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,4440000.000000000000000,30200.000000000000000,4440000.000000000000000,30200.000000000000000,5117730.000000000000000,456,215,0.000000000000000,1933,Lightning,1933-215,40.500000000000000,linens, ,20070517130602,19330818,digitised,JA70003000,0.000000000000000,1761904.000000000000000,405992.480400000000373,2507.449599999999919,1531.545397564713767,116867.374902722775005,11.686737490272279
33,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,30,64,0.000000000000000,1919,Person,1919-64,1846.500000000000000,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756248.000000000000000,18465486.369500000029802,23782.381499999999505,5617.621509579897065,845841.441801816341467,84.584144180181639
34,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,61,35a,0.000000000000000,1920,Person,1920-35a,1056.799999999999955,linens, ,20070517130622,19200715,digitised,JA70003000,0.000000000000000,1756485.000000000000000,10568076.003799999132752,17135.726800000000367,4255.067550047231634,380518.998372927249875,38.051899837292730
35,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,149,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,30000.082081593511248,3649778.053533946163952,364.977805353394615
36,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,626,354,0.000000000000000,1938,Person,1938-354,1621.500000000000000,linens, ,20070517130602,19380829,digitised,JA70003000,0.000000000000000,1763756.000000000000000,16215246.038499999791384,33641.901100000002771,3173.363543937192844,324199.749901620438322,32.419974990162046
37,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,1379,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,4845.210896172664434,478817.053328038309701,47.881705332803833
38,36,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2717672.018499999772757,15101.288099999999758,2717672.000000000000000,15101.000000000000000,5117480.000000000000000,30,64,0.000000000000000,1919,Person,1919-64,1846.500000000000000,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756248.000000000000000,18465486.369500000029802,23782.381499999999505,2385.328471396438090,156642.552502823295072,15.664255250282331
39,36,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2717672.018499999772757,15101.288099999999758,2717672.000000000000000,15101.000000000000000,5117480.000000000000000,626,354,0.000000000000000,1938,Person,1938-354,1621.500000000000000,linens, ,20070517130602,19380829,digitised,JA70003000,0.000000000000000,1763756.000000000000000,16215246.038499999791384,33641.901100000002771,922.328153217440786,8324.131711846901453,0.832413171184690
40,37,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1070000.000000000000000,6400.000000000000000,1070000.000000000000000,6400.000000000000000,5117720.000000000000000,15,32,0.000000000000000,1919,Person,1919-32,1624.299999999999955,linens, ,20070517130622,19190620,digitised,JA70003000,0.000000000000000,1756125.000000000000000,16243645.875000000000000,17763.624500000001717,2298.027205190563109,99014.770322575554019,9.901477032257556
41,37,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1070000.000000000000000,6400.000000000000000,1070000.000000000000000,6400.000000000000000,5117720.000000000000000,725,256,0.000000000000000,1944,Person,1944-256,121.000000000000000,linens, ,20070517130607,19440729,digitised,JA70003000,0.000000000000000,1765283.000000000000000,1210306.140300000086427,5247.711800000000039,537.207995184872402,7851.691944174753189,0.785169194417475
42,37,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1070000.000000000000000,6400.000000000000000,1070000.000000000000000,6400.000000000000000,5117720.000000000000000,778,479,0.000000000000000,1945,Person,1945-479,183.900000000000006,linens, ,20070517130606,19450903,digitised,JA70003000,0.000000000000000,1765624.000000000000000,1839627.053899999940768,7074.092700000000150,2885.302844796587578,363669.777748338412493,36.366977774833842
43,38,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40969166.368699997663498,163799.470800000010058,40969166.000000000000000,163799.000000000000000,5117731.000000000000000,29,63,0.000000000000000,1919,Person,1919-63,1878.299999999999955,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756244.000000000000000,18783555.028900001198053,18530.299800000000687,15867.079167017087457,2447432.603435088880360,244.743260343508894
44,38,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40969166.368699997663498,163799.470800000010058,40969166.000000000000000,163799.000000000000000,5117731.000000000000000,30,64,0.000000000000000,1919,Person,1919-64,1846.500000000000000,linens, ,20070517130622,19190721,digitised,JA70003000,0.000000000000000,1756248.000000000000000,18465486.369500000029802,23782.381499999999505,19901.320333394782210,4495006.900888100266457,449.500690088810074
45,38,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,40969166.368699997663498,163799.470800000010058,40969166.000000000000000,163799.000000000000000,5117731.000000000000000,149,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,27900.857980246870284,4593923.868026754818857,459.392386802675503
