OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
60,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7077329.323599999770522,54579.825199999999313,7077329.000000000000000,54580.000000000000000,5117482.000000000000000,109.580569951047067,270.035698778147264,0.027003569877815
61,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4794136.055499999783933,37539.354399999996531,4794136.000000000000000,37539.000000000000000,5120908.000000000000000,13663.620364203175995,448006.341371564543806,44.800634137156457
62,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,12457534.536399999633431,83655.244800000000396,12457535.000000000000000,83655.000000000000000,5120912.000000000000000,50703.822329894021095,2751600.254998226650059,275.160025499822666
63,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2562220.705399999860674,19092.661000000000058,2562221.000000000000000,19093.000000000000000,5122048.000000000000000,502.563928031443481,6073.291485490698506,0.607329148549070
64,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2867890.504999999888241,18424.677400000000489,2867891.000000000000000,18425.000000000000000,5122031.000000000000000,6428.529029523612735,251192.854744770564139,25.119285474477056
65,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,10881317.619799999520183,83725.753700000001118,10881318.000000000000000,83726.000000000000000,5121035.000000000000000,50348.757099765178282,4606645.208235357888043,460.664520823535838
66,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,322107.632900000025984,5153.281600000000253,322108.000000000000000,5153.000000000000000,5117456.000000000000000,897.929515454591751,5306.250142951546877,0.530625014295155
67,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,557205.846099999966100,7483.910299999999552,557206.000000000000000,7484.000000000000000,5117721.000000000000000,4421.372272647534373,130633.161330364280730,13.063316133036428
68,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5897173.691200000233948,54673.574599999999919,5897174.000000000000000,54674.000000000000000,5120890.000000000000000,3164.916346084895395,116549.566268049879000,11.654956626804989
69,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,2770000.000000000000000,26700.000000000000000,2770000.000000000000000,26700.000000000000000,5121026.000000000000000,31684.047869303132757,1589615.917391353752464,158.961591739135372
70,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1482500.000000000000000,10900.000000000000000,1482500.000000000000000,10900.000000000000000,5120881.000000000000000,18180.155920473178412,694291.616504064877518,69.429161650406485
71,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,24974859.872099999338388,52509.092700000001059,24974860.000000000000000,52509.000000000000000,5121446.000000000000000,11023.046411277477091,2703955.553987926803529,270.395555398792681
72,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1835000.000000000000000,18100.000000000000000,1835000.000000000000000,18100.000000000000000,5121027.000000000000000,22760.355438827220496,1609857.433920271927491,160.985743392027189
73,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,427500.000000000000000,4200.000000000000000,427500.000000000000000,4200.000000000000000,5120884.000000000000000,4517.805971267760469,390938.128354785090778,39.093812835478509
74,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,255000.000000000000000,2900.000000000000000,255000.000000000000000,2900.000000000000000,5120887.000000000000000,3802.980465139886746,77320.720175983107765,7.732072017598311
75,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,509353.045700000016950,7056.289300000000367,509353.000000000000000,7056.000000000000000,5121016.000000000000000,5727.232496479156907,420493.013910768146161,42.049301391076817
76,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,791146.364399999962188,4642.907299999999850,791146.000000000000000,4643.000000000000000,5121024.000000000000000,4642.651576287993521,790802.282745998352766,79.080228274599833
77,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,87130.473199999993085,2151.580800000000181,87130.000000000000000,2152.000000000000000,5117441.000000000000000,366.686152873097058,3001.283804902448537,0.300128380490245
78,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,8897939.773000000044703,49669.877699999997276,8897940.000000000000000,49670.000000000000000,5121009.000000000000000,47526.623734488501213,5177455.538626451976597,517.745553862645238
