OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
72,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5691756.843500000424683,29089.402500000000146,5691757.000000000000000,29089.000000000000000,5122362.000000000000000,80.528969832534145,1.555345606753960,0.000155534560675
73,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,8747118.336400000378489,46446.843200000002980,8747118.000000000000000,46447.000000000000000,5118259.000000000000000,40256.486091187231068,2185406.643813831731677,218.540664381383181
74,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,7681656.077200000174344,23388.987499999999272,7681656.000000000000000,23389.000000000000000,5118166.000000000000000,50778.720544285228243,5313418.093515995889902,531.341809351599636
75,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,6275307.137699999846518,31458.341599999999744,6275307.000000000000000,31458.000000000000000,5118258.000000000000000,19344.022253570892644,836023.972616395330988,83.602397261639538
76,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,48671321.762599997222424,112226.883700000005774,48671322.000000000000000,112227.000000000000000,5122346.000000000000000,233.031890647748099,790.557496842276237,0.079055749684228
77,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,3636447.825900000054389,10441.133599999999205,3636448.000000000000000,10441.000000000000000,5118165.000000000000000,23970.925724053951853,1226340.118284956086427,122.634011828495616
78,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,4609.597505307975553,326385.449355074495543,32.638544935507454
79,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,50276.411348389978230,18212208.761427931487560,1821.220876142793259
80,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,13859348.751199999824166,31640.906900000001770,13859349.000000000000000,31641.000000000000000,5117372.000000000000000,38238.389155090553686,13468650.025534445419908,1346.865002553444583
81,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,178242.475504011381418,33552710.582568388432264,3355.271058256838842
82,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,33249992.835099998861551,262099.458899999997811,33249993.000000000000000,262099.000000000000000,5117521.000000000000000,157864.912371200247435,8348515.528059221804142,834.851552805922211
83,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,4950225.858199999667704,31207.774700000001758,4950226.000000000000000,31208.000000000000000,5121038.000000000000000,16504.136998007634247,2303454.732418095692992,230.345473241809572
84,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,29839192.130699999630451,61846.866399999998976,29839192.000000000000000,61847.000000000000000,5117353.000000000000000,89178.994062425554148,28312952.200498100370169,2831.295220049810268
85,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,23212137.997900001704693,76652.393400000000838,23212138.000000000000000,76652.000000000000000,5117371.000000000000000,87412.077641230425797,21914574.137573998421431,2191.457413757399991
86,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1968609.203100000042468,16541.063300000001618,1968609.000000000000000,16541.000000000000000,5117744.000000000000000,17921.780355169521499,1767688.774256476666778,176.768877425647673
87,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,988505.136900000041351,8878.339099999999235,988505.000000000000000,8878.000000000000000,5117512.000000000000000,8933.497392060162383,330469.708580161852296,33.046970858016188
88,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,37645000.024999998509884,146999.837599999998929,37645000.000000000000000,147000.000000000000000,5122205.000000000000000,7159.176987417274177,117764.058083318595891,11.776405808331861
89,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,775000.000000000000000,4800.000000000000000,775000.000000000000000,4800.000000000000000,5117516.000000000000000,7981.587294470533379,541425.143772648996674,54.142514377264902
90,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2357500.000000000000000,12300.000000000000000,2357500.000000000000000,12300.000000000000000,5117754.000000000000000,13652.148116912307160,2079345.755558925680816,207.934575555892565
91,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20433293.073800001293421,65511.520799999998417,20433293.000000000000000,65512.000000000000000,5117358.000000000000000,94273.534050644753734,15580259.494969828054309,1558.025949496982776
92,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1285000.000000000000000,7800.000000000000000,1285000.000000000000000,7800.000000000000000,5117755.000000000000000,7796.951505172704856,1284111.175318830646574,128.411117531883065
93,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,7215697.275399999693036,21077.703699999998207,7215697.000000000000000,21078.000000000000000,5117374.000000000000000,54674.335422520358406,4715322.324186658486724,471.532232418665899
94,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,107500.000000000000000,1700.000000000000000,107500.000000000000000,1700.000000000000000,5117528.000000000000000,1328.495244161281789,64364.056854820752051,6.436405685482075
95,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,170563019.844999998807907,1108984.613499999977648,170563020.000000000000000,1108985.000000000000000,5120922.000000000000000,77215.261713418585714,3228958.023712097201496,322.895802371209754
96,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,306785387.225000023841858,555716.637899999972433,306785387.000000000000000,555717.000000000000000,5122321.000000000000000,1273.972233977424139,1033.155239814894458,0.103315523981489
97,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,59967648.283100001513958,142695.665100000012899,59967648.000000000000000,142696.000000000000000,5122192.000000000000000,1815.595327917564418,3333.523436958917955,0.333352343695892
98,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,16479157.183399999514222,95390.483200000002398,16479157.000000000000000,95390.000000000000000,5118257.000000000000000,96744.257684553158469,6357476.253877122886479,635.747625387712333
99,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4663733.537100000306964,17644.970300000000861,4663734.000000000000000,17645.000000000000000,5122328.000000000000000,131.806232838457447,0.144005263698089,0.000014400526370
100,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,13015500.328700000420213,71073.103700000006938,13015500.000000000000000,71073.000000000000000,5120923.000000000000000,26044.676280842002598,916161.483116199960932,91.616148311619995
101,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,15190605.930999999865890,36628.877999999996973,15190606.000000000000000,36629.000000000000000,5118164.000000000000000,94281.827801251798519,8695389.408401098102331,869.538940840109831
102,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,6501812.532499999739230,44940.847000000001572,6501813.000000000000000,44941.000000000000000,5121043.000000000000000,42273.007927142702101,2507433.071716665755957,250.743307171666601
103,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,6780137.230299999937415,18457.873999999999796,6780137.000000000000000,18458.000000000000000,5120753.000000000000000,42816.150283947812568,3601254.114131077658385,360.125411413107770
104,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,16640849.867000000551343,117063.080100000006496,16640850.000000000000000,117063.000000000000000,5121041.000000000000000,118317.447950543224579,7554223.535691931843758,755.422353569193206
105,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,27868366.403099998831749,74984.032300000006217,27868366.000000000000000,74984.000000000000000,5120751.000000000000000,145245.291398001747439,21120022.113209895789623,2112.002211320989773
106,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,38544868.052400000393391,81629.226399999999558,38544868.000000000000000,81629.000000000000000,5122148.000000000000000,163.681765776419638,0.192361341711583,0.000019236134171
107,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4406653.129200000315905,16814.579699999998411,4406653.000000000000000,16815.000000000000000,5120592.000000000000000,26852.279857266137697,3746173.818872120231390,374.617381887212048
108,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,627969.270900000003166,4269.586900000000242,627969.000000000000000,4270.000000000000000,5122150.000000000000000,472.394402776097650,3013.878803069193509,0.301387880306919
109,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,13177978.991800000891089,94357.053199999994831,13177979.000000000000000,94357.000000000000000,5121039.000000000000000,71116.686437889613444,6876564.262927155010402,687.656426292715537
110,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,20325867.486499998718500,50823.654600000001665,20325867.000000000000000,50824.000000000000000,5120750.000000000000000,57710.069091266050236,18102840.797979634255171,1810.284079797963614
111,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3725327.462400000076741,31220.291099999998551,3725327.000000000000000,31220.000000000000000,5117532.000000000000000,9300.347702621500503,352824.926339608384296,35.282492633960842
112,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3968033.194900000002235,35500.836000000002969,3968033.000000000000000,35501.000000000000000,5117757.000000000000000,30686.338072964750609,1757301.179103664355353,175.730117910366431
113,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,3491593.960299999918789,8564.051499999999578,3491594.000000000000000,8564.000000000000000,5120591.000000000000000,8560.748252875657272,3488905.573055419139564,348.890557305541904
114,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,9297921.273700000718236,35207.420599999997648,9297921.000000000000000,35207.000000000000000,5117373.000000000000000,66529.444028351485031,5762956.059839737601578,576.295605983973815
115,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,25666824.754500001668930,65697.390799999993760,25666825.000000000000000,65697.000000000000000,5117364.000000000000000,111459.941868345893454,12819861.634964710101485,1281.986163496471136
116,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,30086296.693100001662970,89838.371400000003632,30086297.000000000000000,89838.000000000000000,5117368.000000000000000,110059.452239543214091,23103485.444039259105921,2310.348544403926098
117,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,63486769.928300000727177,412457.427599999995437,63486770.000000000000000,412457.000000000000000,5117750.000000000000000,414050.341101246420294,45125286.090918198227882,4512.528609091819817
118,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,22224340.971099998801947,134368.251500000013039,22224341.000000000000000,134368.000000000000000,5117513.000000000000000,103446.201949794631219,11611856.347587632015347,1161.185634758763172
119,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,6300.000000000000000,655000.000000000000000,6300.000000000000000,5122091.000000000000000,3698.500936172325510,152524.244399563467596,15.252424439956348
120,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,23473555.540199998766184,47100.857700000000477,23473556.000000000000000,47101.000000000000000,5117351.000000000000000,39537.147033395442122,9440603.853429391980171,944.060385342939298
121,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,4500.000000000000000,417500.000000000000000,4500.000000000000000,5122094.000000000000000,4028.548199013528574,317425.135434201743919,31.742513543420177
122,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,23675314.934700001031160,65338.644200000002456,23675315.000000000000000,65339.000000000000000,5120748.000000000000000,65703.097009967299527,22867410.013924617320299,2286.741001392461840
123,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,302500.000000000000000,4200.000000000000000,302500.000000000000000,4200.000000000000000,5122095.000000000000000,2242.257037805326945,53116.200210203882307,5.311620021020389
124,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,107500.000000000000000,1700.000000000000000,107500.000000000000000,1700.000000000000000,5117501.000000000000000,1643.704494619882553,105175.577020173266646,10.517557702017328
125,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,312500.000000000000000,4000.000000000000000,312500.000000000000000,4000.000000000000000,5122108.000000000000000,495.323959196342344,7887.940153339512108,0.788794015333951
126,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1192500.000000000000000,9900.000000000000000,1192500.000000000000000,9900.000000000000000,5122117.000000000000000,9779.678662422591515,1028428.022689954144880,102.842802268995413
127,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,4000454.015899999998510,12148.321700000000419,4000454.000000000000000,12148.000000000000000,5120590.000000000000000,12143.823736656757319,3997437.825007396284491,399.743782500739655
128,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,22637502.418299999088049,106299.768299999996088,22637502.000000000000000,106300.000000000000000,5122162.000000000000000,1418.234587963216882,14329.398320609963775,1.432939832060997
129,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,212494.952699999994365,2999.740400000000136,212495.000000000000000,3000.000000000000000,5122119.000000000000000,2998.668200335340771,212337.201983274891973,21.233720198327489
130,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,390000.000000000000000,4400.000000000000000,390000.000000000000000,4400.000000000000000,5122126.000000000000000,4066.438626152524648,367935.405228048970457,36.793540522804896
131,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,3330646.498900000005960,14097.018000000000029,3330646.000000000000000,14097.000000000000000,5120749.000000000000000,16234.733112495066962,1862338.425498901400715,186.233842549890142
132,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,472500.000000000000000,4000.000000000000000,472500.000000000000000,4000.000000000000000,5117743.000000000000000,3998.702732253010254,472173.745288614823949,47.217374528861484
133,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,210000.000000000000000,2500.000000000000000,210000.000000000000000,2500.000000000000000,5122149.000000000000000,2498.887834194519201,209844.694190527341561,20.984469419052736
134,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1955000.000000000000000,12200.000000000000000,1955000.000000000000000,12200.000000000000000,5122163.000000000000000,1463.799201839933403,30436.255219277834840,3.043625521927784
135,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,302424.065654222213197,75699390.819260329008102,7569.939081926033396
136,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,94352485.506500005722046,268176.584800000011455,94352486.000000000000000,268177.000000000000000,5122554.000000000000000,83539.674751665632357,2696150.345463165547699,269.615034546316565
137,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8728456.522299999371171,35965.579299999997602,8728457.000000000000000,35966.000000000000000,5122558.000000000000000,18716.062196868959290,505486.649902568024117,50.548664990256803
138,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4382500.000000000000000,24000.000000000000000,4382500.000000000000000,24000.000000000000000,5122556.000000000000000,11793.117265004066212,277424.628555680741556,27.742462855568075
139,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2714999.350000000093132,17499.973000000001775,2714999.000000000000000,17500.000000000000000,5122547.000000000000000,262.597094541390788,871.266441408518517,0.087126644140852
140,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8408624.025200000032783,36780.733999999996740,8408624.000000000000000,36781.000000000000000,5122032.000000000000000,13065.471098719921429,474750.973684753640555,47.475097368475367
141,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4070021.889599999878556,27262.218199999999342,4070022.000000000000000,27262.000000000000000,5117479.000000000000000,29927.218616284510063,1792009.193622317630798,179.200919362231758
142,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,70129956.193200007081032,169912.370400000014342,70129956.000000000000000,169912.000000000000000,5117366.000000000000000,213888.848058430274250,67594887.316235184669495,6759.488731623519016
143,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1232500.000000000000000,9400.000000000000000,1232500.000000000000000,9400.000000000000000,5122042.000000000000000,1222.090015067405147,20454.066819421517721,2.045406681942152
144,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1308876.467299999902025,8333.882400000000416,1308876.000000000000000,8334.000000000000000,5122040.000000000000000,1770.637037132055639,42580.956510397758393,4.258095651039776
145,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,106533737.944900006055832,555797.302200000034645,106533738.000000000000000,555797.000000000000000,5117508.000000000000000,422138.648245412739925,30523398.187921326607466,3052.339818792132974
146,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,24639999.855500001460314,132399.797499999986030,24640000.000000000000000,132400.000000000000000,5122098.000000000000000,407.734941618027449,2290.778494790165041,0.229077849479017
147,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,11451971.052899999544024,41991.593099999998230,11451971.000000000000000,41992.000000000000000,5120746.000000000000000,48546.090731637355930,10668031.984030866995454,1066.803198403086753
148,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,142386.421000000002095,2847.406700000000001,142386.000000000000000,2847.000000000000000,5122041.000000000000000,2367.676958508799089,28355.623128430124780,2.835562312843013
149,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,3990623.549500000197440,10491.384099999999307,3990624.000000000000000,10491.000000000000000,5120589.000000000000000,11306.158568152775842,3778898.199803214054555,377.889819980321420
150,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4496879.540300000458956,27555.659999999999854,4496880.000000000000000,27556.000000000000000,5122057.000000000000000,3252.715065644565584,125975.194475529715419,12.597519447552973
151,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,252500.000000000000000,3500.000000000000000,252500.000000000000000,3500.000000000000000,5122045.000000000000000,3055.217821868387546,87309.286451968000620,8.730928645196801
152,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11920855.294299999251962,72924.745999999999185,11920855.000000000000000,72925.000000000000000,5117496.000000000000000,36729.375002721419150,1734408.539228064939380,173.440853922806497
153,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,10199408.645300000905991,75952.470300000000861,10199409.000000000000000,75952.000000000000000,5117733.000000000000000,62791.165628733113408,6434275.508729212917387,643.427550872921302
154,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,18867572.559099998325109,50780.805699999997159,18867573.000000000000000,50781.000000000000000,5117363.000000000000000,50757.043966637902486,17981772.470068462193012,1798.177247006846301
