OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
29,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,315000.000000000000000,3000.000000000000000,315000.000000000000000,3000.000000000000000,5122023.000000000000000,894.310660114277653,14434.840191163768395,1.443484019116377
30,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,607500.000000000000000,5300.000000000000000,607500.000000000000000,5300.000000000000000,5117470.000000000000000,6226.732117755604122,529712.417735438910313,52.971241773543895
31,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,17037169.232900001108646,45709.158199999998033,17037169.000000000000000,45709.000000000000000,5117362.000000000000000,110691.496936898576678,12783853.054248765110970,1278.385305424876606
32,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,250000.000000000000000,3800.000000000000000,250000.000000000000000,3800.000000000000000,5117485.000000000000000,4288.387847724544372,234017.343795124703320,23.401734379512472
33,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,1778805.549300000071526,10112.708199999999124,1778806.000000000000000,10113.000000000000000,5125149.000000000000000,17441.863716036368714,1398334.546414094511420,139.833454641409446
34,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,11610665.686300000175834,41349.617400000002817,11610666.000000000000000,41350.000000000000000,5117344.000000000000000,85031.990717682871036,7877483.000675696879625,787.748300067569744
35,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1245000.000000000000000,12200.000000000000000,1245000.000000000000000,12200.000000000000000,5122077.000000000000000,1178.781070082038696,10722.071552474379132,1.072207155247438
36,435.000000000000000,IDF,dm,2, ,NDT4,IDFdm2,IDF dm 2,Interior Douglas-fir,Dry Mild,Kootenay, ,Ecosystems with frequent stand-maintaining fires,2154694911.042200088500977,1438185.760100000072271,2154694910.000000000000000,1438186.000000000000000,5121855.000000000000000,161946.211410630756291,69957397.725249379873276,6995.739772524938417
37,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,110344810.161200001835823,385464.121800000022631,110344810.000000000000000,385464.000000000000000,5125219.000000000000000,196788.759915257862303,51265398.652463302016258,5126.539865246330010
38,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,152267439.163199990987778,428124.198499999998603,152267439.000000000000000,428124.000000000000000,5120742.000000000000000,16404.569991445423511,5536459.686754484660923,553.645968675448444
