OID_,MAP_LABEL,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
1,ICHdm,1,1449873.000000000000000,1304885700.000000000000000,0.000763279735111,0.028531579300761,0.027768299565651,0.007238673603832,0.004748969686523,10495.157414008339401,0.006191112101078,0.014154655113816
2,ESSFwmw,2,450722.000000000000000,405649800.000000000000000,0.000296330224955,0.015112448483706,0.014816118258750,0.003192199320419,0.002249481253308,1438.794462097740961,0.002591278520413,0.006036746595055
3,ESSFwm4,3,1238395.000000000000000,1114555500.000000000000000,0.000332090537995,0.022826142609119,0.022494052071124,0.005236288783791,0.003471858734692,6484.593848402922958,0.004106883890927,0.010499575361609
4,ESSFwmp,4,201969.000000000000000,181772100.000000000000000,0.000321907835314,0.014033790677786,0.013711882842472,0.002779664739825,0.001978826263192,561.406107837771287,0.002260967623442,0.005044660903513
5,ESSFdkp,5,95112.000000000000000,85600800.000000000000000,0.000577166560106,0.014834104105830,0.014256937545724,0.003342849614870,0.002871719825999,317.945112569547405,0.002132954774424,0.008675255905837
6,IMAun,6,30548.000000000000000,27493200.000000000000000,0.000375607516617,0.012139530852437,0.011763923335820,0.003223836400773,0.002595093876905,98.481754370819147,0.001965803443454,0.008334497176111
7,ESSFdk1,7,1429620.000000000000000,1286658000.000000000000000,0.000402678677347,0.035333745181561,0.034931066504214,0.006604802101508,0.005158184715801,9442.357180358334517,0.004993142560124,0.013314078934491
8,ESSFdkw,8,348034.000000000000000,313230600.000000000000000,0.000564372166991,0.025499312207103,0.024934940040112,0.003927756181731,0.003335864747503,1366.992694952644797,0.002957066986710,0.008888191450387
9,MSdk,9,11771.000000000000000,10593900.000000000000000,0.002716379705817,0.011061334982514,0.008344955276698,0.005875497722604,0.002281997552688,69.160483692772758,0.005853936076164,0.008967796340585
10,ICHmk4,10,53083.000000000000000,47774700.000000000000000,0.002046820009127,0.008089899085462,0.006043079076335,0.003156783573482,0.000834388187407,167.571542431134702,0.002958751749247,0.004157758411020
11,ICHmw2,11,11076.000000000000000,9968400.000000000000000,0.001754501252435,0.002568399999291,0.000813898746856,0.002031794278347,0.000244847652622,22.504153426969449,0.001915949338581,0.002487412537448
12,ESSFwh2,12,116693.000000000000000,105023700.000000000000000,0.000740089744795,0.011551780626178,0.010811690881383,0.002586745835050,0.001378869823895,301.855131729449511,0.002373585943133,0.004007662180811
13,ESSFwm2,13,246624.000000000000000,221961600.000000000000000,0.000307079084450,0.011408320628107,0.011101241543656,0.002401808698294,0.001281937011511,592.343668408085136,0.002259870874695,0.003852976555936
14,MSdw,14,1683913.000000000000000,1515521700.000000000000000,0.000371410133084,0.055078849196434,0.054707439063350,0.012262248942248,0.008795980767375,20648.560403087631130,0.010525234974921,0.025369054824114
15,IDFdm2,15,2130657.000000000000000,1917591300.000000000000000,0.003212295938283,0.080810055136681,0.077597759198397,0.026904851945598,0.016303590534824,57325.011131852108520,0.021341083571315,0.054198033362627
16,ESSFwm1,16,114670.000000000000000,103203000.000000000000000,0.001860468299128,0.015974285081029,0.014113816781901,0.004347651433000,0.002394817576985,498.545189822094471,0.003456993727013,0.007344397203997
17,IDFxx2,17,1009451.000000000000000,908505900.000000000000000,0.007279271725565,0.079349905252457,0.072070633526891,0.032154482437615,0.010114103822305,32458.374451132491231,0.030895762145519,0.045052047818899
18,ICHxw,18,11692.000000000000000,10522800.000000000000000,0.004358088131994,0.010157653130591,0.005799564998597,0.006763633354019,0.001519386490713,79.080401175189593,0.006487840553746,0.009010643698275
19,ICHdw1,19,267420.000000000000000,240678000.000000000000000,0.001072905724868,0.019057191908360,0.017984286183491,0.007711898758031,0.003476872384033,2062.315965872724973,0.007269772700965,0.012025081738830
20,IDFxk,20,179.000000000000000,161100.000000000000000,0.015303048305213,0.016126075759530,0.000823027454317,0.015715925267497,0.000209525089255,2.813150622881950,0.015734724700451,0.015986440330744
21,ESSFdk2,21,79455.000000000000000,71509500.000000000000000,0.002307269722223,0.012799188494682,0.010491918772459,0.004772242740463,0.002037030147130,379.178546943467836,0.004296571947634,0.007537601515651
