OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_Historical_Fire_Perimeters_ROI,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_1,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
108,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,437,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,56234.911779460024263,7136355.400035002268851,713.635540003500296
109,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,439,120,0.000000000000000,1933,Lightning,1933-120,23.699999999999999,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761784.000000000000000,237328.342800000013085,2127.265899999999874,1586.365135999765698,101414.395339894588687,10.141439533989459
110,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,441,120,0.000000000000000,1933,Lightning,1933-120,18.399999999999999,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761785.000000000000000,184012.916200000006938,1794.083800000000110,1728.881473934610995,68657.370662845438346,6.865737066284544
111,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,597,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,76314.010901997477049,9309777.233513023704290,930.977723351302416
112,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,691,793,0.000000000000000,1940,Lightning,1940-793,2161.900000000000091,linens, ,20070517130609,19400805,digitised,JA70003000,0.000000000000000,1764705.000000000000000,21619322.087600000202656,19307.614300000001094,6434.003079431381593,578228.232110678218305,57.822823211067828
113,661,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,124013514.821999996900558,732746.121500000008382,124013515.000000000000000,732746.000000000000000,5117766.000000000000000,1098,N20069,0.000000000000000,1994,Lightning,1994-N20069,66.299999999999997,Buffered_Point, ,20070517130646,19940806,buffered_point,JA70003000,0.000000000000000,1772857.000000000000000,663934.384799999999814,2999.634700000000066,1301.328522785300038,56792.905309536741697,5.679290530953675
114,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,78,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,62052.366158834738599,8565280.084745522588491,856.528008474552280
115,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,368,883,0.000000000000000,1931,Lightning,1931-883,1147.799999999999955,linens, ,20070517130602,19310826,digitised,JA70003000,0.000000000000000,1761337.000000000000000,11478370.787799999117851,19742.137800000000425,8164.484809048185525,847437.130910755833611,84.743713091075591
116,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,437,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,23743.164625535482628,2541362.578025775961578,254.136257802577603
117,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,597,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,30758.968500160270196,2712660.365325016435236,271.266036532501630
118,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,691,793,0.000000000000000,1940,Lightning,1940-793,2161.900000000000091,linens, ,20070517130609,19400805,digitised,JA70003000,0.000000000000000,1764705.000000000000000,21619322.087600000202656,19307.614300000001094,2171.513693241136480,131403.363059788942337,13.140336305978895
119,662,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,99264382.820899993181229,640718.297499999986030,99264383.000000000000000,640718.000000000000000,5117551.000000000000000,1098,N20069,0.000000000000000,1994,Lightning,1994-N20069,66.299999999999997,Buffered_Point, ,20070517130646,19940806,buffered_point,JA70003000,0.000000000000000,1772857.000000000000000,663934.384799999999814,2999.634700000000066,3971.918592464229278,261736.806450691248756,26.173680645069126
120,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,24,59,0.000000000000000,1919,Lightning,1919-59,3183.800000000000182,linens, ,20070517130618,19190725,digitised,JA70003000,0.000000000000000,1756230.000000000000000,31838062.531700000166893,32479.383499999999913,20210.463684824324446,4309477.285152794793248,430.947728515279493
121,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,74,72,0.000000000000000,1920,Person,1920-72,148.400000000000006,linens, ,20070517130618,19200827,digitised,JA70003000,0.000000000000000,1756586.000000000000000,1484641.325799999991432,4565.836100000000442,2204.198922856845456,287633.259573640592862,28.763325957364060
122,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,77,60,0.000000000000000,1920,Lightning,1920-60,339.899999999999977,linens, ,20070517130618,19200816,digitised,JA70003000,0.000000000000000,1756558.000000000000000,3399744.578999999910593,8498.445400000000518,3777.272663455060865,389331.136813428427558,38.933113681342846
123,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,78,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,64234.706562507948547,21021868.098923888057470,2102.186809892388737
124,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,174,134,0.000000000000000,1924,Person,1924-134,8800.799999999999272,linens, ,20070517130648,19240711,digitised,JA70003000,0.000000000000000,1757949.000000000000000,88008742.945600003004074,56442.149499999999534,15513.008960888948423,6718170.675768717192113,671.817067576871750
125,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,368,883,0.000000000000000,1931,Lightning,1931-883,1147.799999999999955,linens, ,20070517130602,19310826,digitised,JA70003000,0.000000000000000,1761337.000000000000000,11478370.787799999117851,19742.137800000000425,10763.617995598317066,2998994.948365472722799,299.899494836547262
126,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,437,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,59399.572512142382038,22115717.499421812593937,2211.571749942181214
127,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,438,120,0.000000000000000,1933,Lightning,1933-120,18.500000000000000,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761783.000000000000000,185985.537000000011176,1931.724200000000110,1931.256889479165238,185841.809092969779158,18.584180909296979
128,663,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,158389152.311399996280670,394057.664300000004005,158389152.000000000000000,394058.000000000000000,5117376.000000000000000,441,120,0.000000000000000,1933,Lightning,1933-120,18.399999999999999,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761785.000000000000000,184012.916200000006938,1794.083800000000110,1712.417327634614139,115224.901826859946596,11.522490182685996
129,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,24,59,0.000000000000000,1919,Lightning,1919-59,3183.800000000000182,linens, ,20070517130618,19190725,digitised,JA70003000,0.000000000000000,1756230.000000000000000,31838062.531700000166893,32479.383499999999913,24609.664920058086864,11112211.676961747929454,1111.221167696174916
130,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,74,72,0.000000000000000,1920,Person,1920-72,148.400000000000006,linens, ,20070517130618,19200827,digitised,JA70003000,0.000000000000000,1756586.000000000000000,1484641.325799999991432,4565.836100000000442,4967.967651681584357,1076510.781744869658723,107.651078174486969
131,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,77,60,0.000000000000000,1920,Lightning,1920-60,339.899999999999977,linens, ,20070517130618,19200816,digitised,JA70003000,0.000000000000000,1756558.000000000000000,3399744.578999999910593,8498.445400000000518,10242.531082735344171,2397813.510337430983782,239.781351033743107
132,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,78,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,25085.759512318229099,10322720.454581679776311,1032.272045458168122
133,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,83,73,0.000000000000000,1920,Person,1920-73,340.699999999999989,linens, ,20070517130623,19200810,assumed_shape,JA70003000,0.000000000000000,1756589.000000000000000,3407273.331699999980628,8865.052799999999479,2426.414127092964009,398808.216017891129013,39.880821601789116
134,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,174,134,0.000000000000000,1924,Person,1924-134,8800.799999999999272,linens, ,20070517130648,19240711,digitised,JA70003000,0.000000000000000,1757949.000000000000000,88008742.945600003004074,56442.149499999999534,14657.114327913759553,6530185.121329897083342,653.018512132989713
135,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,220,319,0.000000000000000,1925,Person,1925-319,4194.600000000000364,linens, ,20070517130616,19250703,digitised,JA70003000,0.000000000000000,1758688.000000000000000,41946907.846000000834465,32181.644899999999325,39863.422435161170142,15176871.798927523195744,1517.687179892752283
136,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,227,50,0.000000000000000,1924,Person,1924-50,174.099999999999994,linens, ,20070517130623,19240514,assumed_shape,JA70003000,0.000000000000000,1758297.000000000000000,1741454.850799999898300,6337.274199999999837,2041.035556823243269,135041.403998125402723,13.504140399812542
137,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,307,417,0.000000000000000,1927,Lightning,1927-417,480.100000000000023,linens, ,20070517130623,19270816,assumed_shape,JA70003000,0.000000000000000,1759632.000000000000000,4801071.238699999637902,10334.588599999999133,7880.797879233447929,2553574.653672001790255,255.357465367200177
138,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,402,804,0.000000000000000,1931,Lightning,1931-804,628.799999999999955,linens, ,20070517130625,19310820,assumed_shape,JA70003000,0.000000000000000,1761314.000000000000000,6288281.990500000305474,12458.839799999999741,12854.246332732098381,4787256.636768957599998,478.725663676895806
139,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,437,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,56141.100798541723634,34764335.758809015154839,3476.433575880901572
140,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,438,120,0.000000000000000,1933,Lightning,1933-120,18.500000000000000,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761783.000000000000000,185985.537000000011176,1931.724200000000110,22.435854612474749,10.657012284411987,0.001065701228441
141,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,650,210,0.000000000000000,1938,Lightning,1938-210,173.800000000000011,linens, ,20070517130600,19380827,digitised,JA70003000,0.000000000000000,1763582.000000000000000,1738604.529899999964982,8200.975899999999456,8198.701081839235485,1737422.350149875273928,173.742235014987529
142,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,653,210,0.000000000000000,1938,Lightning,1938-210,45.100000000000001,linens, ,20070517130600,19380827,digitised,JA70003000,0.000000000000000,1763583.000000000000000,451561.051299999991897,3160.348599999999806,3159.414814957991439,451253.821729444200173,45.125382172944420
143,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,820,N00064,0.000000000000000,1957,Person,1957-N00064,43.700000000000003,mylars, ,20070517130637,19570301,digitised,JA70003000,0.000000000000000,1767264.000000000000000,437628.951000000000931,3180.828700000000026,1769.684366977372974,173345.002551907324232,17.334500255190733
144,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,832,N00338,0.000000000000000,1952,Person,1952-N00338,61.000000000000000,mylars, ,20070517130638,19521003,digitised,JA70003000,0.000000000000000,1766809.000000000000000,610836.913399999961257,3503.878099999999904,2767.228946047084264,446924.888567192247137,44.692488856719230
145,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,833,N00136,0.000000000000000,1951,Lightning,1951-N00136,1088.099999999999909,mylars, ,20070517130639,19510723,digitised,JA70003000,0.000000000000000,1766575.000000000000000,10881657.592900000512600,20940.071400000000722,12575.509169457887765,3815491.447038970887661,381.549144703897127
146,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,898,N00410,0.000000000000000,1966,Person,1966-N00410,340.199999999999989,mylars, ,20070517130632,19660906,digitised,JA70003000,0.000000000000000,1768898.000000000000000,3402100.924199999775738,11203.175499999999374,7030.449130946659352,1560114.638518432620913,156.011463851843274
147,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,903,N10502,0.000000000000000,1973,Person,1973-N10502,417.000000000000000,mylars, ,20070517130629,19730908,digitised,JA70003000,0.000000000000000,1770137.000000000000000,4170794.727599999867380,12016.255900000000111,4381.767525088062939,342091.866101202147547,34.209186610120213
148,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,904,N10615,0.000000000000000,1974,Person,1974-N10615,142.099999999999994,mylars, ,20070517130629,19741012,digitised,JA70003000,0.000000000000000,1770308.000000000000000,1421169.864999999990687,5849.850400000000263,278.044896915971890,1692.281462131528087,0.169228146213153
149,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,936,N10400,0.000000000000000,1971,Person,1971-N10400,3179.199999999999818,mylars, ,20070517130630,19710814,digitised,JA70003000,0.000000000000000,1769812.000000000000000,31792855.614500001072884,29264.202399999998306,1409.013083454264915,88229.516556659160415,8.822951655665916
150,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,989,N20023,0.000000000000000,1985,Person,1985-N20023,1645.599999999999909,LFDB, ,20070517130643,19850629,digitised,JA70003000,0.000000000000000,1771688.000000000000000,16456547.876099999994040,21718.312099999999191,19899.381876954896143,5700444.417644436471164,570.044441764443718
151,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,1112,N20048,2007062403.000000000000000,2007,Person,2007-N20048,8.500000000000000,OZIX,20070628214011,20070628154213,20070624,GPS_TRACK,JA70003000,0.000000000000000,1774132.000000000000000,85745.629100000005565,1641.674700000000030,1641.112658340865892,85681.200695046849432,8.568120069504685
152,664,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,1413,N21450,2020090601.000000000000000,2020,Person,2020-N21450,1.300000000000000,2020 ROLLOVER,20200906,20200906143742,20200828102920,Non-corrected ground GPS,JA70003000,0.000000000000000,1778473.000000000000000,12697.058300000000600,574.103600000000029,573.817437280477975,12687.738777525522892,1.268773877752552
153,665,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3412495.549999999813735,26699.614300000001094,3412496.000000000000000,26700.000000000000000,5122226.000000000000000,78,60,0.000000000000000,1920,Lightning,1920-60,5458.500000000000000,linens, ,20070517130648,19200816,digitised,JA70003000,0.000000000000000,1756559.000000000000000,54585500.497400000691414,34720.287300000003597,15788.184143194668650,2071759.265019047074020,207.175926501904712
154,665,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3412495.549999999813735,26699.614300000001094,3412496.000000000000000,26700.000000000000000,5122226.000000000000000,597,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,2036.824154489495868,67986.354067825857783,6.798635406782586
155,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,220,319,0.000000000000000,1925,Person,1925-319,4194.600000000000364,linens, ,20070517130616,19250703,digitised,JA70003000,0.000000000000000,1758688.000000000000000,41946907.846000000834465,32181.644899999999325,16787.744913050606556,6383156.333733893930912,638.315633373389460
156,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,307,417,0.000000000000000,1927,Lightning,1927-417,480.100000000000023,linens, ,20070517130623,19270816,assumed_shape,JA70003000,0.000000000000000,1759632.000000000000000,4801071.238699999637902,10334.588599999999133,8683.649484247884175,1713987.637564019300044,171.398763756401934
157,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,402,804,0.000000000000000,1931,Lightning,1931-804,628.799999999999955,linens, ,20070517130625,19310820,assumed_shape,JA70003000,0.000000000000000,1761314.000000000000000,6288281.990500000305474,12458.839799999999741,1560.159186399674581,91425.709690861825948,9.142570969086183
158,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,437,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,59835.045376636997389,18052975.234219931066036,1805.297523421993219
159,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,820,N00064,0.000000000000000,1957,Person,1957-N00064,43.700000000000003,mylars, ,20070517130637,19570301,digitised,JA70003000,0.000000000000000,1767264.000000000000000,437628.951000000000931,3180.828700000000026,2501.696772166921619,263954.688685276312754,26.395468868527633
