OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
24,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2462500.000000000000000,21700.000000000000000,2462500.000000000000000,21700.000000000000000,5117577.000000000000000,21641.289738652416418,1671492.964187995297834,167.149296418799537
25,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,162500.000000000000000,2600.000000000000000,162500.000000000000000,2600.000000000000000,5122342.000000000000000,2496.727574969641410,75726.718047508082236,7.572671804750809
26,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,895000.000000000000000,6600.000000000000000,895000.000000000000000,6600.000000000000000,5122360.000000000000000,68.621309704860948,53.229329244009051,0.005322932924401
27,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1473224.048399999970570,12830.259299999999712,1473224.000000000000000,12830.000000000000000,5122377.000000000000000,408.817766306646888,1531.209048401065047,0.153120904840107
28,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,36742498.592000000178814,264099.588899999973364,36742499.000000000000000,264100.000000000000000,5117787.000000000000000,315057.987310556578450,24305778.063935671001673,2430.577806393567244
29,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2892500.000000000000000,19600.000000000000000,2892500.000000000000000,19600.000000000000000,5117592.000000000000000,16607.920970634200785,863211.960941319353878,86.321196094131935
30,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,16337505.578500000759959,141199.681500000006054,16337506.000000000000000,141200.000000000000000,5117602.000000000000000,93589.542579853135976,4244457.552292963489890,424.445755229296367
31,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,145000.000000000000000,2100.000000000000000,145000.000000000000000,2100.000000000000000,5122398.000000000000000,184.524063777479142,1799.000911673314249,0.179900091167331
32,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,675000.000000000000000,5100.000000000000000,675000.000000000000000,5100.000000000000000,5122406.000000000000000,784.115889568700368,5248.662207565777862,0.524866220756578
33,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,132500.000000000000000,2400.000000000000000,132500.000000000000000,2400.000000000000000,5122413.000000000000000,611.224466933132135,14918.861768325976300,1.491886176832598
34,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,315000.000000000000000,3300.000000000000000,315000.000000000000000,3300.000000000000000,5122419.000000000000000,23.749283589513865,9.775203475371656,0.000977520347537
35,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1140000.000000000000000,9500.000000000000000,1140000.000000000000000,9500.000000000000000,5122427.000000000000000,568.508240643903946,9259.925199256389533,0.925992519925639
36,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,1451250.300000000046566,7279.036799999999857,1451250.000000000000000,7279.000000000000000,5117382.000000000000000,10398.993964329170922,1323431.435212719487026,132.343143521271969
37,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,350000.000000000000000,4100.000000000000000,350000.000000000000000,4100.000000000000000,5122438.000000000000000,839.829247796825030,5138.879556449073789,0.513887955644907
38,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,37104421.639600001275539,273974.678799999994226,37104422.000000000000000,273975.000000000000000,5117773.000000000000000,318757.811786018253770,19878572.108309917151928,1987.857210830991789
39,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,30823461.449099998921156,64899.514400000000023,30823461.000000000000000,64900.000000000000000,5121527.000000000000000,105711.849378459301079,28773449.475599348545074,2877.344947559935008
40,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,190000.000000000000000,3000.000000000000000,190000.000000000000000,3000.000000000000000,5117530.000000000000000,1706.301093746398465,75158.644206047465559,7.515864420604747
41,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,5110000.000000000000000,53100.000000000000000,5110000.000000000000000,53100.000000000000000,5117543.000000000000000,11814.337879428709130,218942.908137881895527,21.894290813788192
42,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,9680355.794800000265241,79965.239300000001094,9680356.000000000000000,79965.000000000000000,5117562.000000000000000,45841.417588185075147,1502083.357285404112190,150.208335728540419
43,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1202422.875999999931082,9696.400400000000445,1202423.000000000000000,9696.000000000000000,5122265.000000000000000,248.473411941173083,1839.510724297021625,0.183951072429702
44,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1164999.984500000020489,9699.934699999999793,1165000.000000000000000,9700.000000000000000,5117763.000000000000000,12956.548699335586207,727608.817452725372277,72.760881745272542
45,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,120000.000000000000000,2000.000000000000000,120000.000000000000000,2000.000000000000000,5117545.000000000000000,2148.107295265407174,70716.927597497749957,7.071692759749776
46,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2424313.065599999856204,17274.652300000001560,2424313.000000000000000,17275.000000000000000,5117764.000000000000000,17951.682620323725132,1094411.170856999000534,109.441117085699901
47,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,815000.000000000000000,9400.000000000000000,815000.000000000000000,9400.000000000000000,5117550.000000000000000,1335.447039224689661,28051.634177265874314,2.805163417726587
48,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,362500.000000000000000,4100.000000000000000,362500.000000000000000,4100.000000000000000,5117549.000000000000000,3799.297831945180860,160554.170572131581139,16.055417057213159
49,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1542500.000000000000000,11800.000000000000000,1542500.000000000000000,11800.000000000000000,5117767.000000000000000,17174.315733507257391,1055931.634205953683704,105.593163420595374
50,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,285000.000000000000000,2900.000000000000000,285000.000000000000000,2900.000000000000000,5117555.000000000000000,2391.116793357683036,60049.162778461177368,6.004916277846118
51,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,115001.125000000000000,1800.045000000000073,115001.000000000000000,1800.000000000000000,5117559.000000000000000,1471.384460482590839,34572.208163397524913,3.457220816339753
52,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,550000.000000000000000,4200.000000000000000,550000.000000000000000,4200.000000000000000,5117768.000000000000000,4494.935985052354226,533852.087689143372700,53.385208768914339
53,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2900000.000000000000000,25100.000000000000000,2900000.000000000000000,25100.000000000000000,5117571.000000000000000,26675.713000738120172,890286.186762356082909,89.028618676235610
54,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3305000.000000000000000,23800.000000000000000,3305000.000000000000000,23800.000000000000000,5117772.000000000000000,34278.695325753542420,2576545.700520299375057,257.654570052029953
55,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1085000.000000000000000,9200.000000000000000,1085000.000000000000000,9200.000000000000000,5117568.000000000000000,12522.316938267416845,424177.058084989490453,42.417705808498951
56,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,268504707.642499983310699,438054.447700000018813,268504708.000000000000000,438054.000000000000000,5125155.000000000000000,31745.062839625039487,11950782.369986103847623,1195.078236998610464
57,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,69368773.163499996066093,134404.682499999995343,69368773.000000000000000,134405.000000000000000,5121526.000000000000000,31949.685369716498826,8654012.698508774861693,865.401269850877497
58,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,3351334.627199999988079,15560.973599999999351,3351335.000000000000000,15561.000000000000000,5117370.000000000000000,7511.241203300835878,765614.324805639334954,76.561432480563937
59,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,7430000.000000000000000,46900.000000000000000,7430000.000000000000000,46900.000000000000000,5117765.000000000000000,66937.273135739756981,4407717.609049486927688,440.771760904948735
60,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1090000.000000000000000,8100.000000000000000,1090000.000000000000000,8100.000000000000000,5117544.000000000000000,6863.209164241196959,190597.009854047500994,19.059700985404753
61,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,116252.150280082132667,38673734.802886098623276,3867.373480288610153
62,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,1354808.566040677251294,231552773.478253751993179,23155.277347825376637
63,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,234726229.163300007581711,729901.944999999948777,234726229.000000000000000,729902.000000000000000,5117381.000000000000000,1316640.904161557555199,199520265.992309331893921,19952.026599230932334
64,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,27692495.500000000000000,210899.820199999987381,27692496.000000000000000,210900.000000000000000,5117778.000000000000000,267390.963087796058971,18799644.048641134053469,1879.964404864113476
65,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,11309275.951600000262260,100730.259300000005169,11309276.000000000000000,100730.000000000000000,5117583.000000000000000,77338.865434093619115,3055088.895553120877594,305.508889555312123
66,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,3690000.000000000000000,24700.000000000000000,3690000.000000000000000,24700.000000000000000,5117775.000000000000000,40253.742008433982846,2744942.141987420152873,274.494214198742043
67,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,912500.000000000000000,8900.000000000000000,912500.000000000000000,8900.000000000000000,5117573.000000000000000,6793.903222044666109,129597.493088853123481,12.959749308885312
68,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,317500.000000000000000,3300.000000000000000,317500.000000000000000,3300.000000000000000,5117569.000000000000000,3350.323014673270791,115182.259509725554381,11.518225950972557
69,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,2158435479.868599891662598,2412945.209600000176579,2158435481.000000000000000,2412945.000000000000000,5125159.000000000000000,1319466.035806324798614,482309670.669864475727081,48230.967066986449936
70,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,769230999.129699945449829,794595.937500000000000,769230999.000000000000000,794596.000000000000000,5121849.000000000000000,1734786.284706898033619,543696130.331782341003418,54369.613033178233309
71,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,93677721.758499994874001,140646.673600000009174,93677722.000000000000000,140647.000000000000000,5121534.000000000000000,259465.141731951996917,85639043.024761155247688,8563.904302476115845
72,435.000000000000000,IDF,dk,5, ,NDT4,IDFdk5,IDF dk 5,Interior Douglas-fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-maintaining fires,2750.858200000000124,321.901400000000024,2751.000000000000000,322.000000000000000,5121848.000000000000000,321.794781839453151,2749.083563885677904,0.274908356388568
73,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,13170706.015399999916553,30334.542300000000978,13170706.000000000000000,30335.000000000000000,5125220.000000000000000,35882.340025703648280,12677389.490109836682677,1267.738949010983788
74,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3927049.997700000181794,17559.908899999998539,3927050.000000000000000,17560.000000000000000,5117356.000000000000000,25203.102937274561555,2719605.172607522923499,271.960517260752283
75,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1053037.689999999944121,8132.824200000000019,1053038.000000000000000,8133.000000000000000,5117752.000000000000000,10195.536962521620808,461573.874174662283622,46.157387417466232
76,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,7953750.000000000000000,13100.357099999999264,7953750.000000000000000,13100.000000000000000,5125218.000000000000000,13955.660657991158587,7003702.427612315863371,700.370242761231566
77,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3730229.623600000049919,11631.772699999999531,3730230.000000000000000,11632.000000000000000,5117355.000000000000000,7393.323352888579393,2460062.384806027170271,246.006238480602718
78,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,2224484025.197899818420410,5040447.288499999791384,2224484025.000000000000000,5040447.000000000000000,5117387.000000000000000,15481.785755290158704,2400455.714002856053412,240.045571400285610
79,435.000000000000000,ICH,mw,1, ,NDT2,ICHmw1,ICH mw 1,Interior Cedar -- Hemlock,Moist Warm,Kinbasket, ,Ecosystems with infrequent stand-initiating events,1305683540.716599941253662,1003777.015600000042468,1305683541.000000000000000,1003777.000000000000000,5121548.000000000000000,17899.219791019571858,10462720.097442865371704,1046.272009744286606
80,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,616390452.055400013923645,1258031.085399999981746,616390453.000000000000000,1258031.000000000000000,5118175.000000000000000,17690.463078869306628,6305188.490829587914050,630.518849082958809
81,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,165104033.835900008678436,1011632.095199999981560,165104034.000000000000000,1011632.000000000000000,5118273.000000000000000,18622.389495274157525,3152647.185328920371830,315.264718532892061
82,435.000000000000000,ESSF,mmp, , ,NDT5,ESSFmmp,ESSFmmp,Engelmann Spruce -- Subalpine Fir,Moist Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,143858564.610500007867813,809531.307299999985844,143858565.000000000000000,809531.000000000000000,5118211.000000000000000,20058.274724580125621,2515423.442904250696301,251.542344290425092
