OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area,Calculate_Area_Ha
127,669,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,71854510.591700002551079,539940.839299999992363,71854511.000000000000000,539941.000000000000000,5117566.000000000000000,7,warm,ESSFdkpwarm,314.010505114994544,1701.159445512738102,0.170115944551274
128,672,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1925000.022099999943748,14799.893099999999322,1925000.000000000000000,14800.000000000000000,5122233.000000000000000,3,cool,IMAuncool,32.184976062061899,45.564217152753947,0.004556421715275
129,674,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,325000.000000000000000,3300.000000000000000,325000.000000000000000,3300.000000000000000,5117540.000000000000000,3,cool,ESSFdkpcool,5461.829534451167092,174779.246938582888106,17.477924693858288
130,677,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1485000.000000000000000,8500.000000000000000,1485000.000000000000000,8500.000000000000000,5117548.000000000000000,3,cool,ESSFdkpcool,14057.189242945261867,1114113.377998330863193,111.411337799833092
131,713,435.000000000000000,ESSF,wcw, , ,NDT1,ESSFwcw,ESSFwcw,Engelmann Spruce -- Subalpine Fir,Wet Cold Woodland, , ,Ecosystems with rare stand-initiating events,174078047.663800001144409,1139507.916600000113249,174078048.000000000000000,1139508.000000000000000,5120432.000000000000000,3,cool,ESSFwcwcool,889.926922592738379,1.324213997329012,0.000132421399733
132,713,435.000000000000000,ESSF,wcw, , ,NDT1,ESSFwcw,ESSFwcw,Engelmann Spruce -- Subalpine Fir,Wet Cold Woodland, , ,Ecosystems with rare stand-initiating events,174078047.663800001144409,1139507.916600000113249,174078048.000000000000000,1139508.000000000000000,5120432.000000000000000,5,cool,ESSFwcwcool,115.628870326893605,0.097511954169778,0.000009751195417
133,713,435.000000000000000,ESSF,wcw, , ,NDT1,ESSFwcw,ESSFwcw,Engelmann Spruce -- Subalpine Fir,Wet Cold Woodland, , ,Ecosystems with rare stand-initiating events,174078047.663800001144409,1139507.916600000113249,174078048.000000000000000,1139508.000000000000000,5120432.000000000000000,7,warm,ESSFwcwwarm,253.155161471389107,0.417962945826940,0.000041796294583
134,714,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,37340483.702399998903275,92975.044099999999162,37340484.000000000000000,92975.000000000000000,5122472.000000000000000,3,cool,IMAuncool,243.628423652137201,0.278611932199531,0.000027861193220
135,715,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5262500.000000000000000,25200.000000000000000,5262500.000000000000000,25200.000000000000000,5122488.000000000000000,3,cool,IMAuncool,944.506365380819716,6727.227221823925902,0.672722722182393
136,717,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,126509337.366699993610382,250563.901699999987613,126509337.000000000000000,250564.000000000000000,5122454.000000000000000,3,cool,IMAuncool,989.372201368042397,6231.566328939939012,0.623156632893994
137,720,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,102500.000000000000000,2100.000000000000000,102500.000000000000000,2100.000000000000000,5122462.000000000000000,3,cool,IMAuncool,118.160914405749310,754.421985196560513,0.075442198519656
138,721,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1542500.000000000000000,14000.000000000000000,1542500.000000000000000,14000.000000000000000,5122446.000000000000000,3,cool,IMAuncool,3513.576445644104297,61306.964445818033710,6.130696444581804
139,722,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5967499.933100000023842,35199.993999999998778,5967500.000000000000000,35200.000000000000000,5122512.000000000000000,3,cool,IMAuncool,209.079854041930389,1082.906957723688947,0.108290695772369
140,723,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47104999.774999998509884,148299.688599999994040,47105000.000000000000000,148300.000000000000000,5122498.000000000000000,3,cool,IMAuncool,11177.838778661751348,253944.485927350935526,25.394448592735095
141,723,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,47104999.774999998509884,148299.688599999994040,47105000.000000000000000,148300.000000000000000,5122498.000000000000000,7,warm,IMAunwarm,3011.808010496949464,47478.565778880190919,4.747856577888020
142,726,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,20873933.431200001388788,113806.471399999994901,20873933.000000000000000,113806.000000000000000,5118260.000000000000000,3,cool,ESSFmmwcool,99021.219617446084158,7995959.466757786460221,799.595946675778691
143,726,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,20873933.431200001388788,113806.471399999994901,20873933.000000000000000,113806.000000000000000,5118260.000000000000000,7,warm,ESSFmmwwarm,365.848736206091758,2731.662933008801701,0.273166293300880
144,728,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,33695553.502099998295307,52541.667699999998149,33695554.000000000000000,52542.000000000000000,5118167.000000000000000,3,cool,ESSFmm3cool,117428.672242753644241,23788174.589205291122198,2378.817458920529134
145,728,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,33695553.502099998295307,52541.667699999998149,33695554.000000000000000,52542.000000000000000,5118167.000000000000000,5,cool,ESSFmm3cool,100.080211851734646,625.999674622299381,0.062599967462230
146,728,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,33695553.502099998295307,52541.667699999998149,33695554.000000000000000,52542.000000000000000,5118167.000000000000000,7,warm,ESSFmm3warm,16443.819240137803718,393954.468842538131867,39.395446884253815
147,730,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3903121.219399999827147,15363.145399999999427,3903121.000000000000000,15363.000000000000000,5122352.000000000000000,3,cool,IMAuncool,3622.833406173226194,5.596893599591440,0.000559689359959
148,730,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3903121.219399999827147,15363.145399999999427,3903121.000000000000000,15363.000000000000000,5122352.000000000000000,5,cool,IMAuncool,152.934470328313097,0.144379973974458,0.000014437997397
149,730,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3903121.219399999827147,15363.145399999999427,3903121.000000000000000,15363.000000000000000,5122352.000000000000000,7,warm,IMAunwarm,308.565127277598037,0.655729642672947,0.000065572964267
150,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,3,cool,ICHmk5cool,280053.909979968273547,38901221.589481048285961,3890.122158948105152
151,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,5,cool,ICHmk5cool,3891.414619832718017,40861.569203905615723,4.086156920390562
152,732,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,90663324.988199993968010,148070.347700000012992,90663325.000000000000000,148070.000000000000000,5121533.000000000000000,7,warm,ICHmk5warm,159690.802280332078226,6863846.308206694200635,686.384630820669486
153,733,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4810512.183400000445545,31743.184199999999691,4810512.000000000000000,31743.000000000000000,5122382.000000000000000,3,cool,IMAuncool,1535.624956191147476,2.757363869150004,0.000275736386915
154,733,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4810512.183400000445545,31743.184199999999691,4810512.000000000000000,31743.000000000000000,5122382.000000000000000,5,cool,IMAuncool,36.546385807772289,0.026842529854249,0.000002684252985
155,733,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4810512.183400000445545,31743.184199999999691,4810512.000000000000000,31743.000000000000000,5122382.000000000000000,7,warm,IMAunwarm,241.434537616432493,0.248887967157744,0.000024888796716
156,735,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5691756.843500000424683,29089.402500000000146,5691757.000000000000000,29089.000000000000000,5122362.000000000000000,3,cool,IMAuncool,105.934313378731332,1.559331390979625,0.000155933139098
157,735,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5691756.843500000424683,29089.402500000000146,5691757.000000000000000,29089.000000000000000,5122362.000000000000000,7,warm,IMAunwarm,4.975026175023673,0.005665169431576,0.000000566516943
158,736,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,8747118.336400000378489,46446.843200000002980,8747118.000000000000000,46447.000000000000000,5118259.000000000000000,3,cool,ESSFmmwcool,40284.632408754056087,2127449.519045565742999,212.744951904556586
159,736,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,8747118.336400000378489,46446.843200000002980,8747118.000000000000000,46447.000000000000000,5118259.000000000000000,7,warm,ESSFmmwwarm,4065.646158777398341,57957.211544482590398,5.795721154448259
160,737,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,7681656.077200000174344,23388.987499999999272,7681656.000000000000000,23389.000000000000000,5118166.000000000000000,3,cool,ESSFmm3cool,55171.201641802384984,5033847.750128450803459,503.384775012845125
161,737,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,7681656.077200000174344,23388.987499999999272,7681656.000000000000000,23389.000000000000000,5118166.000000000000000,7,warm,ESSFmm3warm,13450.548068560521642,279570.468365059001371,27.957046836505903
162,738,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,6275307.137699999846518,31458.341599999999744,6275307.000000000000000,31458.000000000000000,5118258.000000000000000,3,cool,ESSFmmwcool,19312.311378388807498,835934.159835083875805,83.593415983508393
163,738,435.000000000000000,ESSF,mmw, , ,NDT2,ESSFmmw,ESSFmmw,Engelmann Spruce -- Subalpine Fir,Moist Mild Woodland, , ,Ecosystems with infrequent stand-initiating events,6275307.137699999846518,31458.341599999999744,6275307.000000000000000,31458.000000000000000,5118258.000000000000000,7,warm,ESSFmmwwarm,49.853489462321690,89.787152318290921,0.008978715231829
164,739,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,48671321.762599997222424,112226.883700000005774,48671322.000000000000000,112227.000000000000000,5122346.000000000000000,3,cool,IMAuncool,233.032027592721107,790.561495590483560,0.079056149559048
165,740,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,3636447.825900000054389,10441.133599999999205,3636448.000000000000000,10441.000000000000000,5118165.000000000000000,3,cool,ESSFmm3cool,23920.082446386288211,1222436.818469919031486,122.243681846991905
166,740,435.000000000000000,ESSF,mm,3, ,NDT2,ESSFmm3,ESSFmm 3,Engelmann Spruce -- Subalpine Fir,Moist Mild,Spillimacheen, ,Ecosystems with infrequent stand-initiating events,3636447.825900000054389,10441.133599999999205,3636448.000000000000000,10441.000000000000000,5118165.000000000000000,7,warm,ESSFmm3warm,302.008322206430535,3903.314765880652430,0.390331476588065
167,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,5,cool,IDFxkcool,5529.184183680714341,145425.478086421091575,14.542547808642110
168,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,6,warm,IDFxkwarm,400.004125114657484,4999.189690416998928,0.499918969041700
169,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,7,warm,IDFxkwarm,7483.227875425574894,175960.805567520001205,17.596080556752000
170,746,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,5,cool,MSdkcool,67970.545277362674824,17632863.502834986895323,1763.286350283498678
171,746,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,6,warm,MSdkwarm,32818.520280193974031,390449.421070803422481,39.044942107080345
172,746,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,18330335.348200000822544,48191.177900000002410,18330335.000000000000000,48191.000000000000000,5125153.000000000000000,7,warm,MSdkwarm,25740.497661253059050,188895.733330575487344,18.889573333057548
173,747,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,13859348.751199999824166,31640.906900000001770,13859349.000000000000000,31641.000000000000000,5117372.000000000000000,5,cool,ESSFdk2cool,70156.766036821994931,1302737.196503626648337,130.273719650362665
174,747,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,13859348.751199999824166,31640.906900000001770,13859349.000000000000000,31641.000000000000000,5117372.000000000000000,6,warm,ESSFdk2warm,65750.430582868953934,12165912.924837289378047,1216.591292483728921
175,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,3,cool,ESSFdk2cool,254143.789679794339463,9171611.575781324878335,917.161157578132588
176,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,5,cool,ESSFdk2cool,14947.870709379911204,307757.153541932988446,30.775715354193299
177,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,6,warm,ESSFdk2warm,264894.259554949705489,24073342.154849465936422,2407.334215484946526
178,761,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,33249992.835099998861551,262099.458899999997811,33249993.000000000000000,262099.000000000000000,5117521.000000000000000,3,cool,ESSFdkpcool,157981.749590533116134,8345262.012756600044668,834.526201275660014
179,761,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,33249992.835099998861551,262099.458899999997811,33249993.000000000000000,262099.000000000000000,5117521.000000000000000,6,warm,ESSFdkpwarm,727.763924216162422,3253.166980943790804,0.325316698094379
180,762,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,4950225.858199999667704,31207.774700000001758,4950226.000000000000000,31208.000000000000000,5121038.000000000000000,3,cool,ESSFwmwcool,16466.423121943840670,2230524.703684581909329,223.052470368458188
181,762,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,4950225.858199999667704,31207.774700000001758,4950226.000000000000000,31208.000000000000000,5121038.000000000000000,6,warm,ESSFwmwwarm,6238.097757897648989,72930.146793019084726,7.293014679301908
182,763,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,29839192.130699999630451,61846.866399999998976,29839192.000000000000000,61847.000000000000000,5117353.000000000000000,3,cool,ESSFdk1cool,134452.981212921236875,3093805.970169931650162,309.380597016993192
183,763,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,29839192.130699999630451,61846.866399999998976,29839192.000000000000000,61847.000000000000000,5117353.000000000000000,5,cool,ESSFdk1cool,24653.833655200298381,530369.022808889625594,53.036902280888967
184,763,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,29839192.130699999630451,61846.866399999998976,29839192.000000000000000,61847.000000000000000,5117353.000000000000000,6,warm,ESSFdk1warm,156733.002162427408621,24688777.301329128444195,2468.877730132912802
185,764,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,23212137.997900001704693,76652.393400000000838,23212138.000000000000000,76652.000000000000000,5117371.000000000000000,3,cool,ESSFdk2cool,160580.992598339071264,5984330.835148544050753,598.433083514854388
186,764,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,23212137.997900001704693,76652.393400000000838,23212138.000000000000000,76652.000000000000000,5117371.000000000000000,5,cool,ESSFdk2cool,6964.565057301543675,130582.602912345086224,13.058260291234509
187,764,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,23212137.997900001704693,76652.393400000000838,23212138.000000000000000,76652.000000000000000,5117371.000000000000000,6,warm,ESSFdk2warm,151235.425730934861349,15799660.586591601371765,1579.966058659160126
188,765,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1968609.203100000042468,16541.063300000001618,1968609.000000000000000,16541.000000000000000,5117744.000000000000000,3,cool,ESSFdkwcool,17988.712838072558952,1720021.591357031371444,172.002159135703153
189,765,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1968609.203100000042468,16541.063300000001618,1968609.000000000000000,16541.000000000000000,5117744.000000000000000,6,warm,ESSFdkwwarm,5520.115330298059234,47667.171578609653807,4.766717157860966
190,766,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,988505.136900000041351,8878.339099999999235,988505.000000000000000,8878.000000000000000,5117512.000000000000000,3,cool,ESSFdkpcool,8933.497746866803936,330469.743721036298666,33.046974372103634
191,767,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,37645000.024999998509884,146999.837599999998929,37645000.000000000000000,147000.000000000000000,5122205.000000000000000,3,cool,IMAuncool,7393.824409421406017,103658.180195994660608,10.365818019599466
192,767,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,37645000.024999998509884,146999.837599999998929,37645000.000000000000000,147000.000000000000000,5122205.000000000000000,6,warm,IMAunwarm,1073.201100169058918,14105.826153965250342,1.410582615396525
193,768,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,775000.000000000000000,4800.000000000000000,775000.000000000000000,4800.000000000000000,5117516.000000000000000,5,cool,ESSFdkpcool,7981.586811276519256,541425.155494155478664,54.142515549415549
194,769,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2357500.000000000000000,12300.000000000000000,2357500.000000000000000,12300.000000000000000,5117754.000000000000000,5,cool,ESSFdkwcool,14287.309059703029561,1965342.666070029605180,196.534266607002962
195,769,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2357500.000000000000000,12300.000000000000000,2357500.000000000000000,12300.000000000000000,5117754.000000000000000,6,warm,ESSFdkwwarm,9248.472497957116502,114003.107764621483511,11.400310776462149
196,770,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20433293.073800001293421,65511.520799999998417,20433293.000000000000000,65512.000000000000000,5117358.000000000000000,3,cool,ESSFdk1cool,106649.890047221531859,2155886.068845926783979,215.588606884592679
197,770,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20433293.073800001293421,65511.520799999998417,20433293.000000000000000,65512.000000000000000,5117358.000000000000000,5,cool,ESSFdk1cool,26620.976771937483136,516331.725786211085506,51.633172578621114
198,770,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20433293.073800001293421,65511.520799999998417,20433293.000000000000000,65512.000000000000000,5117358.000000000000000,6,warm,ESSFdk1warm,114407.759311841960880,8857706.078312743455172,885.770607831274333
199,770,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,20433293.073800001293421,65511.520799999998417,20433293.000000000000000,65512.000000000000000,5117358.000000000000000,7,warm,ESSFdk1warm,28982.633104727487080,4050335.724690414033830,405.033572469041417
200,771,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1285000.000000000000000,7800.000000000000000,1285000.000000000000000,7800.000000000000000,5117755.000000000000000,3,cool,ESSFdkwcool,33.253957242196613,49.429311438840415,0.004942931143884
201,771,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1285000.000000000000000,7800.000000000000000,1285000.000000000000000,7800.000000000000000,5117755.000000000000000,5,cool,ESSFdkwcool,7787.277759702486946,1152537.490473785437644,115.253749047378548
