OID_,MAP_LABEL,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
1,ESSFdkp,1,70608.000000000000000,63547200.000000000000000,0.005383622832596,0.005556265357882,0.000172642525285,0.005464633102372,0.000028366218813,385.846814092249019,0.005467216018587,0.005494680814445
2,ESSFdkw,2,582513.000000000000000,524261700.000000000000000,0.006404375657439,0.006610727868974,0.000206352211535,0.006500811118584,0.000042724947178,3786.806987119833138,0.006503350101411,0.006555174198002
3,IMAun,3,787.000000000000000,708300.000000000000000,0.003419707762077,0.003467044327408,0.000047336565331,0.003460982968863,0.000007373333129,2.723793596494941,0.003462452208623,0.003464708803222
4,ESSFwmp,4,10456.000000000000000,9410400.000000000000000,0.004142596852034,0.004187911283225,0.000045314431190,0.004163381943093,0.000009572391958,43.532321596983763,0.004161014221609,0.004181024152786
5,ESSFwmw,5,168500.000000000000000,151650000.000000000000000,0.005783429834992,0.005862938240170,0.000079508405179,0.005816728213642,0.000012777541142,980.118703998636647,0.005817252211273,0.005835242755711
6,MSdk,6,295785.000000000000000,266206500.000000000000000,0.017544599249959,0.017808783799410,0.000264184549451,0.017699626782671,0.000068676847404,5235.284107912322725,0.017725637182593,0.017777388915420
7,ICHmk4,7,652269.000000000000000,587042100.000000000000000,0.009879314340651,0.010013081133366,0.000133766792715,0.009939072375176,0.000023876655900,6482.948799083867925,0.009935429319739,0.009974289685488
8,ESSFdk1,8,1511933.000000000000000,1360739700.000000000000000,0.009766059927642,0.010054734535515,0.000288674607873,0.009927490550000,0.000061041288232,15009.700569733626253,0.009926934726536,0.010012029670179
9,ESSFwm1,9,542304.000000000000000,488073600.000000000000000,0.007792300544679,0.007899883203208,0.000107582658529,0.007834312219374,0.000018310344246,4248.578853815328330,0.007832340896130,0.007860983442515
10,ESSFdk2,10,594778.000000000000000,535300200.000000000000000,0.008581575937569,0.008722832426429,0.000141256488860,0.008663745659142,0.000044215300363,5153.005315653050275,0.008685525506735,0.008710379712284
11,ICHdm,11,39054.000000000000000,35148600.000000000000000,0.015262212604284,0.015310641378164,0.000048428773880,0.015287037626938,0.000013646070011,597.019967482426637,0.015288484282792,0.015304997935891
12,MSdw,12,1022400.000000000000000,920160000.000000000000000,0.020669260993600,0.021214460954070,0.000545199960470,0.020980477410220,0.000135312103601,21450.440104209075798,0.020958309993148,0.021174125373363
13,IDFdm2,13,8297.000000000000000,7467300.000000000000000,0.055073812603951,0.055216364562511,0.000142551958561,0.055180203058234,0.000041761837642,457.830144774169867,0.055199563503265,0.055210732668638
