OID_,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,Shape_Length,Shape_Area
135,560,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,220000.000000000000000,4000.000000000000000,220000.000000000000000,4000.000000000000000,5122391.000000000000000,3,cool,IMAuncool,6698.580447533476217,129622.633621692846646
136,560,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,220000.000000000000000,4000.000000000000000,220000.000000000000000,4000.000000000000000,5122391.000000000000000,5,cool,IMAuncool,600.195816962099570,7506.707518178948703
137,560,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,220000.000000000000000,4000.000000000000000,220000.000000000000000,4000.000000000000000,5122391.000000000000000,7,warm,IMAunwarm,4785.494418270749520,82741.567496645686333
138,561,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,125000.000000000000000,2000.000000000000000,125000.000000000000000,2000.000000000000000,5117590.000000000000000,3,cool,ESSFdkpcool,1998.986556115876283,124925.632416473090416
139,562,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,6110000.386199999600649,24299.925500000001193,6110000.000000000000000,24300.000000000000000,5122421.000000000000000,3,cool,IMAuncool,69984.263092170294840,4605939.770887764170766
140,562,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,6110000.386199999600649,24299.925500000001193,6110000.000000000000000,24300.000000000000000,5122421.000000000000000,5,cool,IMAuncool,3600.148503182848344,45006.364686488843290
141,562,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,6110000.386199999600649,24299.925500000001193,6110000.000000000000000,24300.000000000000000,5122421.000000000000000,7,warm,IMAunwarm,52690.145340883122117,1455543.963199762394652
142,563,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2580000.000000000000000,20600.000000000000000,2580000.000000000000000,20600.000000000000000,5122443.000000000000000,3,cool,IMAuncool,37206.863591590277792,1998755.659457623260096
143,563,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2580000.000000000000000,20600.000000000000000,2580000.000000000000000,20600.000000000000000,5122443.000000000000000,5,cool,IMAuncool,1610.044813453219604,13171.708208234089398
144,563,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2580000.000000000000000,20600.000000000000000,2580000.000000000000000,20600.000000000000000,5122443.000000000000000,7,warm,IMAunwarm,23138.418124274561706,566484.715301404125057
145,564,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,11395001.918899999931455,44499.821000000003551,11395002.000000000000000,44500.000000000000000,5122478.000000000000000,3,cool,IMAuncool,148729.645794980839128,8069614.675724671222270
146,564,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,11395001.918899999931455,44499.821000000003551,11395002.000000000000000,44500.000000000000000,5122478.000000000000000,5,cool,IMAuncool,8349.445926032687566,123131.829966459859861
147,564,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,11395001.918899999931455,44499.821000000003551,11395002.000000000000000,44500.000000000000000,5122478.000000000000000,7,warm,IMAunwarm,126268.375455899484223,3195832.120267565362155
148,565,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5527500.000000000000000,26900.000000000000000,5527500.000000000000000,26900.000000000000000,5122460.000000000000000,3,cool,IMAuncool,77159.166879941491061,4251192.562957230024040
149,565,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5527500.000000000000000,26900.000000000000000,5527500.000000000000000,26900.000000000000000,5122460.000000000000000,5,cool,IMAuncool,3804.673035878251994,33378.551907595050579
150,565,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,5527500.000000000000000,26900.000000000000000,5527500.000000000000000,26900.000000000000000,5122460.000000000000000,7,warm,IMAunwarm,61365.683329557185061,1239587.651681001065299
151,566,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,462500.000000000000000,4000.000000000000000,462500.000000000000000,4000.000000000000000,5122470.000000000000000,3,cool,IMAuncool,3998.734701334868078,462244.143712611636147
152,567,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2225395.444800000172108,12565.294299999999566,2225395.000000000000000,12565.000000000000000,5122492.000000000000000,3,cool,IMAuncool,37112.687637445356813,1547993.634625790407881
153,567,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2225395.444800000172108,12565.294299999999566,2225395.000000000000000,12565.000000000000000,5122492.000000000000000,5,cool,IMAuncool,2086.309385331087469,17108.741768181942462
154,567,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2225395.444800000172108,12565.294299999999566,2225395.000000000000000,12565.000000000000000,5122492.000000000000000,7,warm,IMAunwarm,30333.283875135268318,648768.656970406416804
155,568,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,31823112.599599998444319,91657.781000000002678,31823113.000000000000000,91658.000000000000000,5122532.000000000000000,3,cool,IMAuncool,309500.773611838347279,24896760.339074682444334
156,568,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,31823112.599599998444319,91657.781000000002678,31823113.000000000000000,91658.000000000000000,5122532.000000000000000,5,cool,IMAuncool,13212.366226145524706,140647.073979689710541
157,568,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,31823112.599599998444319,91657.781000000002678,31823113.000000000000000,91658.000000000000000,5122532.000000000000000,7,warm,IMAunwarm,267157.491509320563637,6661839.566027830354869
158,569,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,82191.586400000000140,1809.085199999999986,82192.000000000000000,1809.000000000000000,5122495.000000000000000,3,cool,IMAuncool,2164.462554736794118,39163.482273137975426
159,569,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,82191.586400000000140,1809.085199999999986,82192.000000000000000,1809.000000000000000,5122495.000000000000000,7,warm,IMAunwarm,1506.747820869121369,40002.853760247031460
160,604,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,28184059.037700001150370,56756.615200000000186,28184059.000000000000000,56757.000000000000000,5121532.000000000000000,3,cool,ICHmk5cool,90578.745148521600640,15011440.263548009097576
161,604,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,28184059.037700001150370,56756.615200000000186,28184059.000000000000000,56757.000000000000000,5121532.000000000000000,4,cool,ICHmk5cool,58233.327695690495602,7261066.634634191170335
162,604,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,28184059.037700001150370,56756.615200000000186,28184059.000000000000000,56757.000000000000000,5121532.000000000000000,5,cool,ICHmk5cool,4058.044065624047107,55928.916849830013234
163,604,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,28184059.037700001150370,56756.615200000000186,28184059.000000000000000,56757.000000000000000,5121532.000000000000000,7,warm,ICHmk5warm,110137.280536924416083,5840431.586317771114409
164,605,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,11412497.428099999204278,53699.770900000003166,11412497.000000000000000,53700.000000000000000,5122440.000000000000000,3,cool,IMAuncool,32285.457908495904121,6186478.079221460036933
165,605,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,11412497.428099999204278,53699.770900000003166,11412497.000000000000000,53700.000000000000000,5122440.000000000000000,4,cool,IMAuncool,27292.451721978872229,5219963.010400924831629
166,606,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,417500.000000000000000,3600.000000000000000,417500.000000000000000,3600.000000000000000,5117570.000000000000000,4,cool,ESSFdkpcool,3599.342976935453407,417274.145309370360337
167,607,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,36404101.777199998497963,236136.408100000000559,36404102.000000000000000,236136.000000000000000,5117784.000000000000000,4,cool,ESSFdkwcool,236668.402140093181515,36374055.983760021626949
168,607,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,36404101.777199998497963,236136.408100000000559,36404102.000000000000000,236136.000000000000000,5117784.000000000000000,7,warm,ESSFdkwwarm,1628.926080768964766,10288.835272891332352
169,608,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3163060.683499999810010,17574.994299999998475,3163061.000000000000000,17575.000000000000000,5122467.000000000000000,4,cool,IMAuncool,39473.427727277645317,2515727.897610585670918
170,608,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3163060.683499999810010,17574.994299999998475,3163061.000000000000000,17575.000000000000000,5122467.000000000000000,5,cool,IMAuncool,2767.140896954851996,16253.439830625278773
171,608,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3163060.683499999810010,17574.994299999998475,3163061.000000000000000,17575.000000000000000,5122467.000000000000000,7,warm,IMAunwarm,28616.376905537861603,617546.957298608729616
172,609,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7542500.000000000000000,59200.000000000000000,7542500.000000000000000,59200.000000000000000,5117584.000000000000000,4,cool,ESSFdkpcool,71760.529025074545643,7219227.305564687587321
173,609,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7542500.000000000000000,59200.000000000000000,7542500.000000000000000,59200.000000000000000,5117584.000000000000000,5,cool,ESSFdkpcool,359.058281180962467,1968.186166041999286
174,609,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7542500.000000000000000,59200.000000000000000,7542500.000000000000000,59200.000000000000000,5117584.000000000000000,7,warm,ESSFdkpwarm,18806.434482068903890,317376.906395888596307
175,610,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,36362467.278599999845028,266133.728200000012293,36362467.000000000000000,266134.000000000000000,5117599.000000000000000,4,cool,ESSFdkpcool,326480.594233871961478,34743162.900989390909672
176,610,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,36362467.278599999845028,266133.728200000012293,36362467.000000000000000,266134.000000000000000,5117599.000000000000000,5,cool,ESSFdkpcool,1048.193592419657989,10109.443536619042789
177,610,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,36362467.278599999845028,266133.728200000012293,36362467.000000000000000,266134.000000000000000,5117599.000000000000000,7,warm,ESSFdkpwarm,103037.998254662321415,1589825.137588347541168
178,611,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,162500.000000000000000,2400.000000000000000,162500.000000000000000,2400.000000000000000,5122357.000000000000000,4,cool,IMAuncool,2399.731409999473726,162414.137917219282826
179,612,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4465000.000000000000000,23800.000000000000000,4465000.000000000000000,23800.000000000000000,5122379.000000000000000,4,cool,IMAuncool,65575.055148252911749,3265185.442084524314851
180,612,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4465000.000000000000000,23800.000000000000000,4465000.000000000000000,23800.000000000000000,5122379.000000000000000,5,cool,IMAuncool,4459.236534908629437,54899.193236518731283
181,612,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,4465000.000000000000000,23800.000000000000000,4465000.000000000000000,23800.000000000000000,5122379.000000000000000,7,warm,IMAunwarm,52111.359851624401927,1142587.655756643740460
182,613,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,172500.000000000000000,2100.000000000000000,172500.000000000000000,2100.000000000000000,5122400.000000000000000,4,cool,IMAuncool,2099.797538838779474,172410.127241798356408
183,614,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1752500.000000000000000,12800.000000000000000,1752500.000000000000000,12800.000000000000000,5122322.000000000000000,4,cool,IMAuncool,19792.259790488187718,1501588.790426743915305
184,614,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1752500.000000000000000,12800.000000000000000,1752500.000000000000000,12800.000000000000000,5122322.000000000000000,7,warm,IMAunwarm,7285.082328951921227,249992.594113989704056
185,615,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,39363688.056100003421307,115705.788799999994808,39363688.000000000000000,115706.000000000000000,5122448.000000000000000,4,cool,IMAuncool,429469.561970899056178,30508420.523023121058941
186,615,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,39363688.056100003421307,115705.788799999994808,39363688.000000000000000,115706.000000000000000,5122448.000000000000000,5,cool,IMAuncool,16010.894935414948122,130670.300850951840403
187,615,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,39363688.056100003421307,115705.788799999994808,39363688.000000000000000,115706.000000000000000,5122448.000000000000000,7,warm,IMAunwarm,370751.960712544969283,8696656.900000244379044
188,616,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,172500.000000000000000,2500.000000000000000,172500.000000000000000,2500.000000000000000,5122404.000000000000000,4,cool,IMAuncool,2499.565460542128221,172411.339293056429597
189,617,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,3531899.235400000121444,11873.669599999999264,3531899.000000000000000,11874.000000000000000,5121529.000000000000000,4,cool,ICHmk5cool,13090.399096285937048,3465033.831083561759442
190,617,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,3531899.235400000121444,11873.669599999999264,3531899.000000000000000,11874.000000000000000,5121529.000000000000000,5,cool,ICHmk5cool,92.525752862005305,541.783828219537668
191,617,435.000000000000000,ICH,mk,5, ,NDT3,ICHmk5,ICH mk 5,Interior Cedar -- Hemlock,Moist Cool,Kootenay, ,Ecosystems with frequent stand-initiating events,3531899.235400000121444,11873.669599999999264,3531899.000000000000000,11874.000000000000000,5121529.000000000000000,7,warm,ICHmk5warm,8010.454196196216799,64531.554651634149195
192,618,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1255000.000000000000000,9000.000000000000000,1255000.000000000000000,9000.000000000000000,5122314.000000000000000,4,cool,IMAuncool,8998.004454759839064,1254359.488141377223656
193,619,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,202500546.169699996709824,1166769.736199999926612,202500546.000000000000000,1166770.000000000000000,5117783.000000000000000,4,cool,ESSFdkwcool,686478.064470152254216,94450953.040164083242416
194,619,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,202500546.169699996709824,1166769.736199999926612,202500546.000000000000000,1166770.000000000000000,5117783.000000000000000,5,cool,ESSFdkwcool,3868.061081697747795,31812.811424248811818
195,619,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,202500546.169699996709824,1166769.736199999926612,202500546.000000000000000,1166770.000000000000000,5117783.000000000000000,6,warm,ESSFdkwwarm,15289.149263792132842,150241.132353273918852
196,619,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,202500546.169699996709824,1166769.736199999926612,202500546.000000000000000,1166770.000000000000000,5117783.000000000000000,7,warm,ESSFdkwwarm,202308.141606225370197,3151052.353046953212470
197,620,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,9187509.205199999734759,55699.537700000000768,9187509.000000000000000,55700.000000000000000,5122317.000000000000000,4,cool,IMAuncool,86846.572221195761813,8324661.029534979723394
198,620,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,9187509.205199999734759,55699.537700000000768,9187509.000000000000000,55700.000000000000000,5122317.000000000000000,5,cool,IMAuncool,1374.766482547526039,10938.736809336054648
199,620,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,9187509.205199999734759,55699.537700000000768,9187509.000000000000000,55700.000000000000000,5122317.000000000000000,7,warm,IMAunwarm,37904.326350663221092,847386.609757026890293
200,621,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,205000.000000000000000,2600.000000000000000,205000.000000000000000,2600.000000000000000,5122403.000000000000000,4,cool,IMAuncool,4548.486645069683618,111186.891002745920559
201,621,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,205000.000000000000000,2600.000000000000000,205000.000000000000000,2600.000000000000000,5122403.000000000000000,5,cool,IMAuncool,448.535866597961217,4365.160674082351761
202,621,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,205000.000000000000000,2600.000000000000000,205000.000000000000000,2600.000000000000000,5122403.000000000000000,7,warm,IMAunwarm,3425.441198309583797,89348.703455822498654
203,622,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8968476.838300000876188,23383.668799999999464,8968477.000000000000000,23384.000000000000000,5122447.000000000000000,4,cool,IMAuncool,88654.398465124686481,7187593.445065615698695
204,622,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8968476.838300000876188,23383.668799999999464,8968477.000000000000000,23384.000000000000000,5122447.000000000000000,5,cool,IMAuncool,4500.100000235404877,22123.056357610625128
205,622,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,8968476.838300000876188,23383.668799999999464,8968477.000000000000000,23384.000000000000000,5122447.000000000000000,7,warm,IMAunwarm,77308.208385833597276,1732082.236926933517680
206,623,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6685000.000000000000000,41700.000000000000000,6685000.000000000000000,41700.000000000000000,5117779.000000000000000,4,cool,ESSFdkwcool,41744.035557240706112,6679424.870773557573557
207,623,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,6685000.000000000000000,41700.000000000000000,6685000.000000000000000,41700.000000000000000,5117779.000000000000000,7,warm,ESSFdkwwarm,344.103829803240046,2449.924367126284324
208,624,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,237500.000000000000000,3700.000000000000000,237500.000000000000000,3700.000000000000000,5122344.000000000000000,4,cool,IMAuncool,6241.822404239984280,183536.305352710158331
209,624,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,237500.000000000000000,3700.000000000000000,237500.000000000000000,3700.000000000000000,5122344.000000000000000,7,warm,IMAunwarm,3660.250350106354290,53850.803521152971371
210,625,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,337500.000000000000000,3400.000000000000000,337500.000000000000000,3400.000000000000000,5122428.000000000000000,4,cool,IMAuncool,6109.478370832634027,187733.288341166073224
211,625,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,337500.000000000000000,3400.000000000000000,337500.000000000000000,3400.000000000000000,5122428.000000000000000,5,cool,IMAuncool,649.732366501684851,8748.291966537686676
212,625,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,337500.000000000000000,3400.000000000000000,337500.000000000000000,3400.000000000000000,5122428.000000000000000,7,warm,IMAunwarm,6457.253248325528148,140863.827490435010986
213,626,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,82236447.972800001502037,711101.630099999951199,82236448.000000000000000,711102.000000000000000,5117585.000000000000000,4,cool,ESSFdkpcool,344185.488682356255595,41326385.470189057290554
214,626,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,82236447.972800001502037,711101.630099999951199,82236448.000000000000000,711102.000000000000000,5117585.000000000000000,5,cool,ESSFdkpcool,863.418783102250472,8912.740837102941441
215,626,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,82236447.972800001502037,711101.630099999951199,82236448.000000000000000,711102.000000000000000,5117585.000000000000000,7,warm,ESSFdkpwarm,45888.952729817625368,539116.891898549394682
