OID_,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,Shape_Length,Shape_Area,Calculate_Area_Ha
79,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,389505586.205399990081787,734274.464599999948405,389505586.000000000000000,734274.000000000000000,5117345.000000000000000,823886.170147238299251,339377291.390101194381714,33937.729139010123617
80,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,26612895.131299998611212,152497.304000000003725,26612895.000000000000000,152497.000000000000000,5120896.000000000000000,186154.184642752399668,13576360.924051508307457,1357.636092405150976
81,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,272500.000000000000000,3200.000000000000000,272500.000000000000000,3200.000000000000000,5120885.000000000000000,3198.924789868544849,272301.832796547736507,27.230183279654774
82,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,531138.131799999973737,4727.538199999999961,531138.000000000000000,4728.000000000000000,5120878.000000000000000,4703.990021393438838,529840.862930687260814,52.984086293068728
83,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1428166.824999999953434,10490.920500000000175,1428167.000000000000000,10491.000000000000000,5120882.000000000000000,14787.888823353010594,822964.299464247073047,82.296429946424709
84,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2705000.000000000000000,20100.000000000000000,2705000.000000000000000,20100.000000000000000,5117474.000000000000000,20361.623220117449819,895911.397093616425991,89.591139709361642
85,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,21009999.084100000560284,113499.885399999999208,21009999.000000000000000,113500.000000000000000,5121002.000000000000000,94401.698648735065944,17154379.323070902377367,1715.437932307090250
86,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,10320000.000000000000000,49500.000000000000000,10320000.000000000000000,49500.000000000000000,5120990.000000000000000,21099.047185200604872,3695281.885988175868988,369.528188598817621
87,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,9747504.425000000745058,30999.823199999998906,9747504.000000000000000,31000.000000000000000,5120846.000000000000000,57611.591259895161784,6043111.143488170579076,604.311114348817114
88,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,2130000.000000000000000,17500.000000000000000,2130000.000000000000000,17500.000000000000000,5120852.000000000000000,15074.740017859863656,629067.426406678743660,62.906742640667879
89,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,485000.000000000000000,5900.000000000000000,485000.000000000000000,5900.000000000000000,5121937.000000000000000,1703.085416660182773,16543.338018169222778,1.654333801816922
90,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4355000.915900000371039,24899.885399999999208,4355001.000000000000000,24900.000000000000000,5120840.000000000000000,36422.553072623813932,3403823.998146331869066,340.382399814633231
91,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4016668.915399999823421,28053.070500000001630,4016669.000000000000000,28053.000000000000000,5120821.000000000000000,31091.371880579852586,2208669.510634756647050,220.866951063475682
92,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,505000.000000000000000,4500.000000000000000,505000.000000000000000,4500.000000000000000,5120826.000000000000000,4034.453879024554226,463210.407524762500543,46.321040752476250
93,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,300831.084600000001956,4753.070499999999811,300831.000000000000000,4753.000000000000000,5121927.000000000000000,12.440336600236792,6.831513272262128,0.000683151327226
94,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,285000.000000000000000,3300.000000000000000,285000.000000000000000,3300.000000000000000,5120829.000000000000000,3298.768919670508240,284776.872834802081343,28.477687283480208
95,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1515000.000000000000000,12700.000000000000000,1515000.000000000000000,12700.000000000000000,5120853.000000000000000,16703.420068019080645,1301735.744774799095467,130.173574477479917
96,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,44702277.566899999976158,235712.811900000000605,44702278.000000000000000,235713.000000000000000,5120851.000000000000000,376511.290294787439052,28997763.835665009915829,2899.776383566500954
97,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,410000.000000000000000,4400.000000000000000,410000.000000000000000,4400.000000000000000,5120832.000000000000000,5037.505047118899711,385425.668013117800001,38.542566801311779
98,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,509999.985300000000279,5599.918099999999868,510000.000000000000000,5600.000000000000000,5121928.000000000000000,2487.407956663853838,61326.631311816265224,6.132663131181626
99,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,3024997.774999999906868,19999.911100000001170,3024998.000000000000000,20000.000000000000000,5121929.000000000000000,16326.433334904453659,323597.018799254728947,32.359701879925474
100,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,2750000.000000000000000,14000.000000000000000,2750000.000000000000000,14000.000000000000000,5121930.000000000000000,9888.341089544615897,329947.526203970075585,32.994752620397009
101,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,442500.000000000000000,4700.000000000000000,442500.000000000000000,4700.000000000000000,5121932.000000000000000,3239.140420589136284,72816.971166369257844,7.281697116636926
102,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,1555000.000000000000000,11600.000000000000000,1555000.000000000000000,11600.000000000000000,5121934.000000000000000,6059.318384753895771,123120.524911356260418,12.312052491135626
103,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,4485000.000000000000000,20300.000000000000000,4485000.000000000000000,20300.000000000000000,5120833.000000000000000,31202.006165841245092,3273118.667998062446713,327.311866799806239
104,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,892500.000000000000000,5200.000000000000000,892500.000000000000000,5200.000000000000000,5120850.000000000000000,7538.451501611648382,506229.164750703552272,50.622916475070355
105,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,287500.000000000000000,3600.000000000000000,287500.000000000000000,3600.000000000000000,5120839.000000000000000,3314.536468175497703,222396.376105813600589,22.239637610581362
106,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,267500.000000000000000,3600.000000000000000,267500.000000000000000,3600.000000000000000,5120837.000000000000000,3598.379543146379092,267289.520544837752823,26.728952054483777
107,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,118347768.838599994778633,251478.966600000014296,118347769.000000000000000,251479.000000000000000,5120792.000000000000000,296427.072227371565532,116454426.115627050399780,11645.442611562704769
108,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,40139243.217399999499321,236631.300400000007357,40139243.000000000000000,236631.000000000000000,5121006.000000000000000,284591.751617741538212,36842028.105936028063297,3684.202810593602862
109,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1405000.000000000000000,13700.000000000000000,1405000.000000000000000,13700.000000000000000,5120842.000000000000000,13695.874484035568457,1403980.528916646260768,140.398052891664634
110,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1560000.000000000000000,13600.000000000000000,1560000.000000000000000,13600.000000000000000,5120820.000000000000000,14064.561040617698382,1464491.864108529407531,146.449186410852946
111,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,777502.875000000000000,8799.885099999999511,777503.000000000000000,8800.000000000000000,5120861.000000000000000,11447.067124118186257,457998.509217344573699,45.799850921734460
112,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,362500.000000000000000,5300.000000000000000,362500.000000000000000,5300.000000000000000,5120812.000000000000000,5257.720330863852723,359669.413451721251477,35.966941345172124
113,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,3412500.899999999906868,21899.963999999999942,3412501.000000000000000,21900.000000000000000,5120860.000000000000000,32223.270526007338049,1444202.149032715009525,144.420214903271500
114,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,27949782.278400000184774,115949.685899999996764,27949782.000000000000000,115950.000000000000000,5121005.000000000000000,147008.178418429190060,26855741.397030659019947,2685.574139703066066
115,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1120000.000000000000000,8400.000000000000000,1120000.000000000000000,8400.000000000000000,5120838.000000000000000,9427.028940442010935,1088373.342899061506614,108.837334289906153
116,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1867500.000000000000000,12800.000000000000000,1867500.000000000000000,12800.000000000000000,5120831.000000000000000,13670.259849533367742,1764061.339823181740940,176.406133982318181
117,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,9627500.000000000000000,44300.000000000000000,9627500.000000000000000,44300.000000000000000,5117707.000000000000000,52644.570604119937343,9293730.866257183253765,929.373086625718315
118,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,45737058.946900002658367,72183.114300000001094,45737059.000000000000000,72183.000000000000000,5117330.000000000000000,76384.330747249987326,45580328.670416332781315,4558.032867041633835
119,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,1570009.750599999912083,8997.446900000000824,1570010.000000000000000,8997.000000000000000,5120979.000000000000000,9617.110545616475065,1538855.003020433476195,153.885500302043368
120,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,230487547.198599994182587,321388.524299999990035,230487547.000000000000000,321389.000000000000000,5125216.000000000000000,368586.578858748078346,228892276.072065472602844,22889.227607206546963
121,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,90419660.409899994730949,146727.376799999998184,90419660.000000000000000,146727.000000000000000,5117327.000000000000000,160977.784281336382264,89981074.365746527910233,8998.107436574653548
122,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,2030475.089500000001863,12517.038200000000870,2030475.000000000000000,12517.000000000000000,5120984.000000000000000,13428.962881907884366,2010729.086950054159388,201.072908695005424
123,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,17469265.849899999797344,62187.603499999997439,17469266.000000000000000,62188.000000000000000,5117703.000000000000000,72970.849581976086483,17118442.056770477443933,1711.844205677047739
124,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,1130000.000000000000000,6800.000000000000000,1130000.000000000000000,6800.000000000000000,5117413.000000000000000,7243.277756161462094,1082763.788317007245496,108.276378831700725
125,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,2015000.000000000000000,9800.000000000000000,2015000.000000000000000,9800.000000000000000,5117325.000000000000000,9798.501908652713610,2013689.706338647054508,201.368970633864706
126,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,1795930.223400000017136,6887.878399999999601,1795930.000000000000000,6888.000000000000000,5125210.000000000000000,6825.924726657299288,1784551.059251309372485,178.455105925130937
127,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,17.000000000000000,100.684399999999997,17.000000000000000,101.000000000000000,5120787.000000000000000,100.576337070719745,16.988127910248561,0.001698812791025
128,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,576866.394100000034086,3314.157400000000052,576866.000000000000000,3314.000000000000000,5117689.000000000000000,3313.544367529844294,576523.446741444757208,57.652344674144480
129,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,13819486.035000000149012,32224.681599999999889,13819486.000000000000000,32225.000000000000000,5117326.000000000000000,32854.683685604388302,13791698.669587107375264,1379.169866958710827
130,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1543013.965000000083819,6824.681599999999889,1543014.000000000000000,6825.000000000000000,5117701.000000000000000,7618.963346850739981,1497104.461595092201605,149.710446159509218
131,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,60702490.125000000000000,389099.529399999999441,60702490.000000000000000,389100.000000000000000,5121017.000000000000000,365367.830954189470503,48101161.473966278135777,4810.116147396627639
132,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,9237605.390699999406934,36635.062899999997171,9237605.000000000000000,36635.000000000000000,5120790.000000000000000,1616.592057764931042,24507.587914787236514,2.450758791478724
133,435.000000000000000,ESSF,wh,2, ,NDT2,ESSFwh2,ESSFwh 2,Engelmann Spruce -- Subalpine Fir,Wet Hot,St Mary, ,Ecosystems with infrequent stand-initiating events,188968948.620099991559982,1059256.543000000063330,188968949.000000000000000,1059257.000000000000000,5120588.000000000000000,664458.716354374540970,104619796.078143909573555,10461.979607814391784
134,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,4991750.265599999576807,24056.400000000001455,4991750.000000000000000,24056.000000000000000,5120745.000000000000000,4887.852826247082703,422595.925864777702373,42.259592586477773
135,435.000000000000000,ICH,dm, , ,NDT3,ICHdm,ICH dm,Interior Cedar -- Hemlock,Dry Mild, , ,Ecosystems with frequent stand-initiating events,322437034.435299992561340,512494.402300000016112,322437034.000000000000000,512494.000000000000000,5121447.000000000000000,625085.751582848606631,250267319.561561763286591,25026.731956156178057
136,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,12934477.646199999377131,50724.226600000001781,12934478.000000000000000,50724.000000000000000,5120744.000000000000000,3259.521229594371107,85558.426653249611263,8.555842665324962
137,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,20432500.000000000000000,110600.000000000000000,20432500.000000000000000,110600.000000000000000,5120994.000000000000000,110663.435325397062115,18610299.613173596560955,1861.029961317359721
138,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,925000.000000000000000,7100.000000000000000,925000.000000000000000,7100.000000000000000,5120857.000000000000000,12636.984625580131251,536555.312965702149086,53.655531296570217
139,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,300000.000000000000000,3800.000000000000000,300000.000000000000000,3800.000000000000000,5120823.000000000000000,3798.682658938429540,299772.048322613933124,29.977204832261396
140,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,10067500.000000000000000,71700.000000000000000,10067500.000000000000000,71700.000000000000000,5120997.000000000000000,81446.193684883619426,9005004.059245923534036,900.500405924592428
141,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7220000.000000000000000,32700.000000000000000,7220000.000000000000000,32700.000000000000000,5120835.000000000000000,55503.659760506525345,3973019.397768493741751,397.301939776849395
142,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,585000.000000000000000,6300.000000000000000,585000.000000000000000,6300.000000000000000,5120819.000000000000000,6092.303644802959752,575168.322226608172059,57.516832222660817
143,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,655000.000000000000000,5700.000000000000000,655000.000000000000000,5700.000000000000000,5120843.000000000000000,5697.921758282884184,654510.695139439078048,65.451069513943906
144,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,14712500.324999999254942,84799.737200000003213,14712500.000000000000000,84800.000000000000000,5120867.000000000000000,115291.822027607922792,7642400.160007371567190,764.240016000737228
145,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,465000.000000000000000,5000.000000000000000,465000.000000000000000,5000.000000000000000,5120844.000000000000000,4998.239614156242169,464654.581906965526287,46.465458190696552
146,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,767701.005400000023656,7870.081100000000333,767701.000000000000000,7870.000000000000000,5120995.000000000000000,9932.120164303472848,712510.919178974465467,71.251091917897455
147,435.000000000000000,ESSF,wmp, , ,NDT5,ESSFwmp,ESSFwmp,Engelmann Spruce -- Subalpine Fir,Wet Mild Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7147500.111999999731779,42399.904099999999744,7147500.000000000000000,42400.000000000000000,5120841.000000000000000,52891.356480819442368,4019732.292520727962255,401.973229252072827
148,435.000000000000000,IMA,un, , ,NDT5,IMAun,IMA un,Interior Mountain-heather Alpine,Undifferentiated, , ,Alpine Tundra and Subalpine Parkland ecosystems,335000.000000000000000,3400.000000000000000,335000.000000000000000,3400.000000000000000,5121931.000000000000000,558.233983851581456,17720.893696014099987,1.772089369601410
149,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,3615000.000000000000000,18900.000000000000000,3615000.000000000000000,18900.000000000000000,5117318.000000000000000,18894.767470779079304,3613197.070547332055867,361.319707054733215
150,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,206.589100000000002,97.691100000000006,207.000000000000000,98.000000000000000,5125211.000000000000000,97.615982217431082,206.484635554565102,0.020648463555457
151,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,1535000.000000000000000,7800.000000000000000,1535000.000000000000000,7800.000000000000000,5125213.000000000000000,7798.714117596871802,1534294.013153554173186,153.429401315355420
152,435.000000000000000,IDF,dm,2, ,NDT4,IDFdm2,IDF dm 2,Interior Douglas-fir,Dry Mild,Kootenay, ,Ecosystems with frequent stand-maintaining fires,7.175000000000000,100.287599999999998,7.000000000000000,100.000000000000000,5121854.000000000000000,100.184200139815786,7.172028717325347,0.000717202871733
153,435.000000000000000,MS,dw, , ,NDT3,MSdw,MS  dw,Montane Spruce,Dry Warm, , ,Ecosystems with frequent stand-initiating events,14439049.550200000405312,22295.540199999999459,14439050.000000000000000,22296.000000000000000,5125208.000000000000000,22292.312235583391157,14432307.637675616890192,1443.230763767561712
154,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,7861936.609299999661744,35755.965900000002875,7861937.000000000000000,35756.000000000000000,5117329.000000000000000,36317.984548024367541,7821998.186117706820369,782.199818611770752
155,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,2385176.482400000095367,15085.294299999999566,2385176.000000000000000,15085.000000000000000,5117708.000000000000000,15769.048077377225127,2357593.871401695068926,235.759387140169508
156,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,3407064.807800000067800,14876.411899999999150,3407065.000000000000000,14876.000000000000000,5121007.000000000000000,20337.407325840904377,3091487.309141939971596,309.148730914194005
157,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,701138.592599999974482,4139.322400000000016,701139.000000000000000,4139.000000000000000,5117705.000000000000000,5947.043927003077442,652690.904625621624291,65.269090462562161
158,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,7935813.109199999831617,36619.784699999996519,7935813.000000000000000,36620.000000000000000,5117328.000000000000000,40508.705815125278605,7561023.912085223942995,756.102391208522477
159,435.000000000000000,ESSF,wmw, , ,NDT1,ESSFwmw,ESSFwmw,Engelmann Spruce -- Subalpine Fir,Wet Mild Woodland, , ,Ecosystems with rare stand-initiating events,3499118.239599999971688,26270.557499999998981,3499118.000000000000000,26271.000000000000000,5121003.000000000000000,29241.063555021108186,2092678.445673816604540,209.267844567381673
160,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,1424994.900300000095740,16284.987399999999980,1424995.000000000000000,16285.000000000000000,5117704.000000000000000,17675.454001922898897,1323697.620437025558203,132.369762043702565
